Entry	Reviewed	Entry name	Protein names	Gene names	Organism	Length	Gene names (primary)
Q86Y97	reviewed	KMT5C_HUMAN	Histone-lysine N-methyltransferase KMT5C (Lysine N-methyltransferase 5C) (Lysine-specific methyltransferase 5C) (Suppressor of variegation 4-20 homolog 2) (Su(var)4-20 homolog 2) (Suv4-20h2) ([histone H4]-N-methyl-L-lysine20 N-methyltransferase KMT5B) (EC 2.1.1.362) ([histone H4]-lysine20 N-methyltransferase KMT5B) (EC 2.1.1.361)	KMT5C SUV420H2 PP7130	Homo sapiens (Human)	462	KMT5C
Q8NB12	reviewed	SMYD1_HUMAN	Histone-lysine N-methyltransferase SMYD1 (EC 2.1.1.354) (SET and MYND domain-containing protein 1)	SMYD1	Homo sapiens (Human)	490	SMYD1
Q92800	reviewed	EZH1_HUMAN	Histone-lysine N-methyltransferase EZH1 (EC 2.1.1.356) (ENX-2) (Enhancer of zeste homolog 1)	EZH1 KIAA0388	Homo sapiens (Human)	747	EZH1
Q7LBC6	reviewed	KDM3B_HUMAN	Lysine-specific demethylase 3B (EC 1.14.11.65) (JmjC domain-containing histone demethylation protein 2B) (Jumonji domain-containing protein 1B) (Nuclear protein 5qNCA) ([histone H3]-dimethyl-L-lysine(9) demethylase 3B)	KDM3B C5orf7 JHDM2B JMJD1B KIAA1082	Homo sapiens (Human)	1761	KDM3B
O60341	reviewed	KDM1A_HUMAN	Lysine-specific histone demethylase 1A (EC 1.14.99.66) (BRAF35-HDAC complex protein BHC110) (Flavin-containing amine oxidase domain-containing protein 2) ([histone H3]-dimethyl-L-lysine(4) FAD-dependent demethylase 1A)	KDM1A AOF2 KDM1 KIAA0601 LSD1	Homo sapiens (Human)	852	KDM1A
Q9BY66	reviewed	KDM5D_HUMAN	Lysine-specific demethylase 5D (EC 1.14.11.67) (Histocompatibility Y antigen) (H-Y) (Histone demethylase JARID1D) (Jumonji/ARID domain-containing protein 1D) (Protein SmcY) ([histone H3]-trimethyl-L-lysine(4) demethylase 5D)	KDM5D HY HYA JARID1D KIAA0234 SMCY	Homo sapiens (Human)	1539	KDM5D
Q15047	reviewed	SETB1_HUMAN	Histone-lysine N-methyltransferase SETDB1 (EC 2.1.1.366) (ERG-associated protein with SET domain) (ESET) (Histone H3-K9 methyltransferase 4) (H3-K9-HMTase 4) (Lysine N-methyltransferase 1E) (SET domain bifurcated 1)	SETDB1 ESET KIAA0067 KMT1E	Homo sapiens (Human)	1291	SETDB1
O75182	reviewed	SIN3B_HUMAN	Paired amphipathic helix protein Sin3b (Histone deacetylase complex subunit Sin3b) (Transcriptional corepressor Sin3b)	SIN3B KIAA0700	Homo sapiens (Human)	1162	SIN3B
Q96ST3	reviewed	SIN3A_HUMAN	Paired amphipathic helix protein Sin3a (Histone deacetylase complex subunit Sin3a) (Transcriptional corepressor Sin3a)	SIN3A	Homo sapiens (Human)	1273	SIN3A
P0C5Y9	reviewed	H2AB1_HUMAN	Histone H2A-Bbd type 1 (H2A Barr body-deficient) (H2A.B) (H2A.Bbd)	H2AB1 H2AFB1	Homo sapiens (Human)	115	H2AB1
O15379	reviewed	HDAC3_HUMAN	Histone deacetylase 3 (HD3) (EC 3.5.1.98) (Protein deacetylase HDAC3) (EC 3.5.1.-) (Protein deacylase HDAC3) (EC 3.5.1.-) (RPD3-2) (SMAP45)	HDAC3	Homo sapiens (Human)	428	HDAC3
O15550	reviewed	KDM6A_HUMAN	Lysine-specific demethylase 6A (EC 1.14.11.68) (Histone demethylase UTX) (Ubiquitously-transcribed TPR protein on the X chromosome) (Ubiquitously-transcribed X chromosome tetratricopeptide repeat protein) ([histone H3]-trimethyl-L-lysine(27) demethylase 6A)	KDM6A UTX	Homo sapiens (Human)	1401	KDM6A
Q9H5I1	reviewed	SUV92_HUMAN	Histone-lysine N-methyltransferase SUV39H2 (EC 2.1.1.355) (Histone H3-K9 methyltransferase 2) (H3-K9-HMTase 2) (Lysine N-methyltransferase 1B) (Suppressor of variegation 3-9 homolog 2) (Su(var)3-9 homolog 2)	SUV39H2 KMT1B	Homo sapiens (Human)	410	SUV39H2
P49450	reviewed	CENPA_HUMAN	Histone H3-like centromeric protein A (Centromere autoantigen A) (Centromere protein A) (CENP-A)	CENPA	Homo sapiens (Human)	140	CENPA
Q9H0E3	reviewed	SP130_HUMAN	Histone deacetylase complex subunit SAP130 (130 kDa Sin3-associated polypeptide) (Sin3-associated polypeptide p130)	SAP130	Homo sapiens (Human)	1048	SAP130
Q86X55	reviewed	CARM1_HUMAN	Histone-arginine methyltransferase CARM1 (EC 2.1.1.319) (Coactivator-associated arginine methyltransferase 1) (Protein arginine N-methyltransferase 4)	CARM1 PRMT4	Homo sapiens (Human)	608	CARM1
G3N131	reviewed	H11_BOVIN	Histone H1.1 (Histone H1a)	H1-1 HIST1H1A	Bos taurus (Bovine)	218	H1-1
P10771	reviewed	H24_CAEEL	Histone 24 (Histone H1.1)	his-24 H1.1 HH1 M163.3	Caenorhabditis elegans	208	his-24
D4A3K5	reviewed	H11_RAT	Histone H1.1 (Histone H1a)	H1-1 Hist1h1a	Rattus norvegicus (Rat)	214	H1-1
Q07133	reviewed	H1T_MOUSE	Histone H1t (Testicular H1 histone)	H1-6 H1f6 H1ft H1t Hist1h1t	Mus musculus (Mouse)	208	H1-6
Q8N2Z9	reviewed	CENPS_HUMAN	Centromere protein S (CENP-S) (Apoptosis-inducing TAF9-like domain-containing protein 1) (FANCM-associated histone fold protein 1) (FANCM-interacting histone fold protein 1) (Fanconi anemia-associated polypeptide of 16 kDa)	CENPS APITD1 FAAP16 MHF1	Homo sapiens (Human)	138	CENPS
P05204	reviewed	HMGN2_HUMAN	Non-histone chromosomal protein HMG-17 (High mobility group nucleosome-binding domain-containing protein 2)	HMGN2 HMG17	Homo sapiens (Human)	90	HMGN2
Q8VIK3	reviewed	H18_MOUSE	Histone H1.8 (Histone H1oo) (Oocyte-specific histone H1) (Oocyte-specific linker histone H1)	H1.8 H1f8 H1foo H1oo	Mus musculus (Mouse)	304	H1.8
P84228	reviewed	H32_MOUSE	Histone H3.2 (H3-clustered histone 13) (H3-clustered histone 14) (H3-clustered histone 15) (H3-clustered histone 2) (H3-clustered histone 3) (H3-clustered histone 4) (H3-clustered histone 6) (H3-clustered histone 7)	H3c2 H3-53 H3.2 H3b Hist1h3b; H3c3 H3-143 Hist1h3c; H3c4 H3-B Hist1h3d; H3c6 H3-F Hist1h3e; H3c7 H3.2-221 H3f Hist1h3f; H3c13 H3.2-616 Hist2h3b; H3c14 H3.2-615 Hist2h3c1 Hist2h3ca1; H3c15 H3.2-614 Hist2h3c2 Hist2h3ca2	Mus musculus (Mouse)	136	H3c2; H3c3; H3c4; H3c6; H3c7; H3c13; H3c14; H3c15
Q9UPS6	reviewed	SET1B_HUMAN	Histone-lysine N-methyltransferase SETD1B (EC 2.1.1.364) (Lysine N-methyltransferase 2G) (SET domain-containing protein 1B) (hSET1B)	SETD1B KIAA1076 KMT2G SET1B	Homo sapiens (Human)	1966	SETD1B
P05114	reviewed	HMGN1_HUMAN	Non-histone chromosomal protein HMG-14 (High mobility group nucleosome-binding domain-containing protein 1)	HMGN1 HMG14	Homo sapiens (Human)	100	HMGN1
P43278	reviewed	H10_RAT	Histone H1.0 (Histone H1') (Histone H1(0)) [Cleaved into: Histone H1.0, N-terminally processed]	H1-0 H1f0	Rattus norvegicus (Rat)	194	H1-0
Q3HNG7	reviewed	H18_BOVIN	Histone H1.8 (Histone H1oo) (Oocyte-specific histone H1) (Oocyte-specific linker histone H1)	H1-8 H1FOO H1OO	Bos taurus (Bovine)	343	H1-8
Q92993	reviewed	KAT5_HUMAN	Histone acetyltransferase KAT5 (EC 2.3.1.48) (60 kDa Tat-interactive protein) (Tip60) (Histone acetyltransferase HTATIP) (HIV-1 Tat interactive protein) (Lysine acetyltransferase 5) (Protein 2-hydroxyisobutyryltransferase KAT5) (EC 2.3.1.-) (Protein acetyltransferase KAT5) (EC 2.3.1.-) (Protein crotonyltransferase KAT5) (EC 2.3.1.-) (cPLA(2)-interacting protein)	KAT5 HTATIP TIP60	Homo sapiens (Human)	513	KAT5
Q9H3R0	reviewed	KDM4C_HUMAN	Lysine-specific demethylase 4C (EC 1.14.11.66) (Gene amplified in squamous cell carcinoma 1 protein) (GASC-1 protein) (JmjC domain-containing histone demethylation protein 3C) (Jumonji domain-containing protein 2C) ([histone H3]-trimethyl-L-lysine(9) demethylase 4C)	KDM4C GASC1 JHDM3C JMJD2C KIAA0780	Homo sapiens (Human)	1056	KDM4C
Q99873	reviewed	ANM1_HUMAN	Protein arginine N-methyltransferase 1 (EC 2.1.1.319) (Histone-arginine N-methyltransferase PRMT1) (Interferon receptor 1-bound protein 4)	PRMT1 HMT2 HRMT1L2 IR1B4	Homo sapiens (Human)	371	PRMT1
Q15910	reviewed	EZH2_HUMAN	Histone-lysine N-methyltransferase EZH2 (EC 2.1.1.356) (ENX-1) (Enhancer of zeste homolog 2) (Lysine N-methyltransferase 6)	EZH2 KMT6	Homo sapiens (Human)	746	EZH2
P10922	reviewed	H10_MOUSE	Histone H1.0 (Histone H1') (Histone H1(0)) (MyD196) [Cleaved into: Histone H1.0, N-terminally processed]	H1-0 H1f0 H1fv	Mus musculus (Mouse)	194	H1-0
P59169	reviewed	H33_ARATH	Histone H3.3 (Histone H3.2)	HTR4 At4g40030 T5J17.200; HTR5 At4g40040 T5J17.210; HTR8 At5g10980 T30N20_250 T5K6.6	Arabidopsis thaliana (Mouse-ear cress)	136	HTR4; HTR5; HTR8
Q03330	reviewed	GCN5_YEAST	Histone acetyltransferase GCN5 (EC 2.3.1.48) (Histone crotonyltransferase GCN5) (EC 2.3.1.-)	GCN5 ADA4 SWI9 YGR252W	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	439	GCN5
Q9UGL1	reviewed	KDM5B_HUMAN	Lysine-specific demethylase 5B (EC 1.14.11.67) (Cancer/testis antigen 31) (CT31) (Histone demethylase JARID1B) (Jumonji/ARID domain-containing protein 1B) (PLU-1) (Retinoblastoma-binding protein 2 homolog 1) (RBP2-H1) ([histone H3]-trimethyl-L-lysine(4) demethylase 5B)	KDM5B JARID1B PLU1 RBBP2H1	Homo sapiens (Human)	1544	KDM5B
Q9H7Z6	reviewed	KAT8_HUMAN	Histone acetyltransferase KAT8 (EC 2.3.1.48) (Lysine acetyltransferase 8) (MOZ, YBF2/SAS3, SAS2 and TIP60 protein 1) (MYST-1) (hMOF)	KAT8 MOF MYST1 PP7073	Homo sapiens (Human)	458	KAT8
Q96LA8	reviewed	ANM6_HUMAN	Protein arginine N-methyltransferase 6 (EC 2.1.1.319) (Heterogeneous nuclear ribonucleoprotein methyltransferase-like protein 6) (Histone-arginine N-methyltransferase PRMT6)	PRMT6 HRMT1L6	Homo sapiens (Human)	375	PRMT6
O43463	reviewed	SUV91_HUMAN	Histone-lysine N-methyltransferase SUV39H1 (EC 2.1.1.355) (Histone H3-K9 methyltransferase 1) (H3-K9-HMTase 1) (Lysine N-methyltransferase 1A) (Position-effect variegation 3-9 homolog) (Suppressor of variegation 3-9 homolog 1) (Su(var)3-9 homolog 1)	SUV39H1 KMT1A SUV39H	Homo sapiens (Human)	412	SUV39H1
Q9NQX0	reviewed	PRDM6_HUMAN	Putative histone-lysine N-methyltransferase PRDM6 (EC 2.1.1.361) (PR domain zinc finger protein 6) (PR domain-containing protein 6)	PRDM6 PFM3	Homo sapiens (Human)	595	PRDM6
Q9NVM4	reviewed	ANM7_HUMAN	Protein arginine N-methyltransferase 7 (EC 2.1.1.321) (Histone-arginine N-methyltransferase PRMT7) ([Myelin basic protein]-arginine N-methyltransferase PRMT7)	PRMT7 KIAA1933	Homo sapiens (Human)	692	PRMT7
Q7KZ85	reviewed	SPT6H_HUMAN	Transcription elongation factor SPT6 (hSPT6) (Histone chaperone suppressor of Ty6) (Tat-cotransactivator 2 protein) (Tat-CT2 protein)	SUPT6H KIAA0162 SPT6H	Homo sapiens (Human)	1726	SUPT6H
A8MT69	reviewed	CENPX_HUMAN	Centromere protein X (CENP-X) (FANCM-associated histone fold protein 2) (FANCM-interacting histone fold protein 2) (Fanconi anemia-associated polypeptide of 10 kDa) (Retinoic acid-inducible gene D9 protein homolog) (Stimulated by retinoic acid gene 13 protein homolog)	CENPX FAAP10 MHF2 STRA13	Homo sapiens (Human)	81	CENPX
Q4FZT6	reviewed	H2A3_RAT	Histone H2A type 3 (H2A-clustered histone 25) (Histone cluster 3, H2a)	H2ac25 Hist3h2a	Rattus norvegicus (Rat)	130	H2ac25
Q9Y294	reviewed	ASF1A_HUMAN	Histone chaperone ASF1A (Anti-silencing function protein 1 homolog A) (hAsf1) (hAsf1a) (CCG1-interacting factor A) (CIA) (hCIA)	ASF1A CGI-98 HSPC146	Homo sapiens (Human)	204	ASF1A
P02255	reviewed	H1_DROME	Histone H1	His1; His1:CG31617 CG31617; His1:CG33804 CG33804; His1:CG33810 CG33810; His1:CG33813 CG33813; His1:CG33816 CG33816; His1:CG33819 CG33819; His1:CG33822 CG33822; His1:CG33825 CG33825; His1:CG33828 CG33828; His1:CG33831 CG33831; His1:CG33837 CG33837; His1:CG33840 CG33840; His1:CG33843 CG33843; His1:CG33846 CG33846; His1:CG33849 CG33849; His1:CG33852 CG33852; His1:CG33864 CG33864	Drosophila melanogaster (Fruit fly)	256	His1; His1:CG31617; His1:CG33804; His1:CG33810; His1:CG33813; His1:CG33816; His1:CG33819; His1:CG33822; His1:CG33825; His1:CG33828; His1:CG33831; His1:CG33837; His1:CG33840; His1:CG33843; His1:CG33846; His1:CG33849; His1:CG33852; His1:CG33864
P06349	reviewed	H1T_RAT	Histone H1t	H1-6 H1f6 H1ft H1t	Rattus norvegicus (Rat)	208	H1-6
Q00729	reviewed	H2B1A_RAT	Histone H2B type 1-A (Histone H2B, testis) (Testis-specific histone H2B)	H2bc1 Hist1h2ba Th2b	Rattus norvegicus (Rat)	127	H2bc1
P27661	reviewed	H2AX_MOUSE	Histone H2AX (H2a/x) (Histone H2A.X)	H2ax H2a.x H2afx Hist5-2ax	Mus musculus (Mouse)	143	H2ax
Q9Z2V6	reviewed	HDAC5_MOUSE	Histone deacetylase 5 (HD5) (EC 3.5.1.98) (Histone deacetylase mHDA1)	Hdac5	Mus musculus (Mouse)	1113	Hdac5
A0A0R4IXF6	reviewed	KAT2A_DANRE	Histone acetyltransferase KAT2A (EC 2.3.1.48) (Histone glutaryltransferase KAT2A) (EC 2.3.1.-) (Histone succinyltransferase KAT2A) (EC 2.3.1.-) (Lysine acetyltransferase 2A)	kat2a	Danio rerio (Zebrafish) (Brachydanio rerio)	795	kat2a
P70696	reviewed	H2B1A_MOUSE	Histone H2B type 1-A (Histone H2B, testis) (Testis-specific histone H2B)	H2bc1 Hist1h2ba Th2b	Mus musculus (Mouse)	127	H2bc1
P02299	reviewed	H3_DROME	Histone H3	His3; His3:CG31613 CG31613; His3:CG33803 CG33803; His3:CG33806 CG33806; His3:CG33809 CG33809; His3:CG33812 CG33812; His3:CG33815 CG33815; His3:CG33818 CG33818; His3:CG33821 CG33821; His3:CG33824 CG33824; His3:CG33827 CG33827; His3:CG33830 CG33830; His3:CG33833 CG33833; His3:CG33836 CG33836; His3:CG33839 CG33839; His3:CG33842 CG33842; His3:CG33845 CG33845; His3:CG33848 CG33848; His3:CG33851 CG33851; His3:CG33854 CG33854; His3:CG33857 CG33857; His3:CG33860 CG33860; His3:CG33863 CG33863; His3:CG33866 CG33866	Drosophila melanogaster (Fruit fly)	136	His3; His3:CG31613; His3:CG33803; His3:CG33806; His3:CG33809; His3:CG33812; His3:CG33815; His3:CG33818; His3:CG33821; His3:CG33824; His3:CG33827; His3:CG33830; His3:CG33833; His3:CG33836; His3:CG33839; His3:CG33842; His3:CG33845; His3:CG33848; His3:CG33851; His3:CG33854; His3:CG33857; His3:CG33860; His3:CG33863; His3:CG33866
P08898	reviewed	H3_CAEEL	Histone H3	his-2 T10C6.13; his-6 F45F2.13; his-9 ZK131.3; his-13 ZK131.7; his-17 K06C4.5; his-25 ZK131.2; his-27 K06C4.13; his-32 F17E9.10; his-42 F08G2.3; his-45 B0035.10; his-49 F07B7.5; his-55 F54E12.1; his-59 F55G1.2; his-63 F22B3.2	Caenorhabditis elegans	136	his-2; his-6; his-9; his-13; his-17; his-25; his-27; his-32; his-42; his-45; his-49; his-55; his-59; his-63
P09588	reviewed	H2A_CAEEL	Histone H2A	his-3 T10C6.12; his-7 F45F2.4; his-12 ZK131.6; his-16 ZK131.10; his-19 K06C4.11; his-21 K06C4.3; his-30 F35H10.1; his-33 F17E9.13; his-43 F08G2.2; his-47 B0035.7; his-51 F07B7.10; his-53 F07B7.3; his-57 F54E12.5; his-61 F55G1.10; his-65 H02I12.7; his-68 T23D8.6	Caenorhabditis elegans	127	his-3; his-7; his-12; his-16; his-19; his-21; his-30; his-33; his-43; his-47; his-51; his-53; his-57; his-61; his-65; his-68
P62806	reviewed	H4_MOUSE	Histone H4	H4c1 Hist1h4a; H4c2 H4-53 Hist1h4b; H4c3 H4-12 Hist1h4c; H4c4 Hist1h4d; H4c6 Hist1h4f; H4c8 Hist1h4h; H4c9 Hist1h4i; H4c11 Hist1h4j; H4c12 Hist1h4k; Hist1h4m; H4c14 Hist2h4 Hist2h4a; H4c16 H4f16 Hist4h4	Mus musculus (Mouse)	103	H4c1; H4c2; H4c3; H4c4; H4c6; H4c8; H4c9; H4c11; H4c12; Hist1h4m; H4c14; H4c16
P84040	reviewed	H4_DROME	Histone H4	His4 H4; His4r H4r CG3379; His4:CG31611 CG31611; His4:CG33869 CG33869; His4:CG33871 CG33871; His4:CG33873 CG33873; His4:CG33875 CG33875; His4:CG33877 CG33877; His4:CG33879 CG33879; His4:CG33881 CG33881; His4:CG33883 CG33883; His4:CG33885 CG33885; His4:CG33887 CG33887; His4:CG33889 CG33889; His4:CG33891 CG33891; His4:CG33893 CG33893; His4:CG33895 CG33895; His4:CG33897 CG33897; His4:CG33899 CG33899; His4:CG33901 CG33901; His4:CG33903 CG33903; His4:CG33905 CG33905; His4:CG33907 CG33907; His4:CG33909 CG33909	Drosophila melanogaster (Fruit fly)	103	His4; His4r; His4:CG31611; His4:CG33869; His4:CG33871; His4:CG33873; His4:CG33875; His4:CG33877; His4:CG33879; His4:CG33881; His4:CG33883; His4:CG33885; His4:CG33887; His4:CG33889; His4:CG33891; His4:CG33893; His4:CG33895; His4:CG33897; His4:CG33899; His4:CG33901; His4:CG33903; His4:CG33905; His4:CG33907; His4:CG33909
P02283	reviewed	H2B_DROME	Histone H2B	His2B; His2B:CG17949 CG17949; His2B:CG33868 CG33868; His2B:CG33870 CG33870; His2B:CG33872 CG33872; His2B:CG33874 CG33874; His2B:CG33876 CG33876; His2B:CG33878 CG33878; His2B:CG33880 CG33880; His2B:CG33882 CG33882; His2B:CG33884 CG33884; His2B:CG33886 CG33886; His2B:CG33888 CG33888; His2B:CG33890 CG33890; His2B:CG33892 CG33892; His2B:CG33894 CG33894; His2B:CG33896 CG33896; His2B:CG33898 CG33898; His2B:CG33900 CG33900; His2B:CG33902 CG33902; His2B:CG33904 CG33904; His2B:CG33906 CG33906; His2B:CG33908 CG33908; His2B:CG33910 CG33910	Drosophila melanogaster (Fruit fly)	123	His2B; His2B:CG17949; His2B:CG33868; His2B:CG33870; His2B:CG33872; His2B:CG33874; His2B:CG33876; His2B:CG33878; His2B:CG33880; His2B:CG33882; His2B:CG33884; His2B:CG33886; His2B:CG33888; His2B:CG33890; His2B:CG33892; His2B:CG33894; His2B:CG33896; His2B:CG33898; His2B:CG33900; His2B:CG33902; His2B:CG33904; His2B:CG33906; His2B:CG33908; His2B:CG33910
P53551	reviewed	H1_YEAST	Histone H1	HHO1 YPL127C LPI17C	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	258	HHO1
P59259	reviewed	H4_ARATH	Histone H4	At1g07660 F24B9.25; At1g07820 F24B9.8; At2g28740 F8N16.2 T11P11.4; At3g45930 F16L2_140; At3g46320 F18L15.40; At3g53730 F5K20_30; At5g59690 MTH12.10; At5g59970 MMN10.22	Arabidopsis thaliana (Mouse-ear cress)	103	; ; ; ; ; ; ; 
P02309	reviewed	H4_YEAST	Histone H4	HHF1 YBR009C YBR0122; HHF2 YNL030W N2752	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	103	HHF1; HHF2
P54671	reviewed	H1_DICDI	Histone H1	H1 hstA DDB_G0285319	Dictyostelium discoideum (Social amoeba)	180	H1
P61830	reviewed	H3_YEAST	Histone H3	HHT1 YBR010W YBR0201; HHT2 SIN2 YNL031C N2749	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	136	HHT1; HHT2
P62784	reviewed	H4_CAEEL	Histone H4	his-1 T10C6.14; his-5 F45F2.3; his-10 ZK131.4; his-14 ZK131.8; his-18 K06C4.10; his-26 ZK131.1; his-28 K06C4.2; his-31 F17E9.12; his-37 C50F4.7; his-38 K03A1.6; his-46 B0035.9; his-50 F07B7.9; his-56 F54E12.3; his-60 F55G1.11; his-64 F22B3.1; his-67 T23D8.5	Caenorhabditis elegans	103	his-1; his-5; his-10; his-14; his-18; his-26; his-28; his-31; his-37; his-38; his-46; his-50; his-56; his-60; his-64; his-67
P84051	reviewed	H2A_DROME	Histone H2A	His2A H2a; His2A:CG31618 CG31618; His2A:CG33808 CG33808; His2A:CG33814 CG33814; His2A:CG33817 CG33817; His2A:CG33820 CG33820; His2A:CG33823 CG33823; His2A:CG33826 CG33826; His2A:CG33829 CG33829; His2A:CG33832 CG33832; His2A:CG33835 CG33835; His2A:CG33838 CG33838; His2A:CG33841 CG33841; His2A:CG33844 CG33844; His2A:CG33847 CG33847; His2A:CG33850 CG33850; His2A:CG33862 CG33862; His2A:CG33865 CG33865	Drosophila melanogaster (Fruit fly)	124	His2A; His2A:CG31618; His2A:CG33808; His2A:CG33814; His2A:CG33817; His2A:CG33820; His2A:CG33823; His2A:CG33826; His2A:CG33829; His2A:CG33832; His2A:CG33835; His2A:CG33838; His2A:CG33841; His2A:CG33844; His2A:CG33847; His2A:CG33850; His2A:CG33862; His2A:CG33865
Q9H7B4	reviewed	SMYD3_HUMAN	Histone-lysine N-methyltransferase SMYD3 (EC 2.1.1.354) (SET and MYND domain-containing protein 3) (Zinc finger MYND domain-containing protein 1)	SMYD3 ZMYND1 ZNFN3A1	Homo sapiens (Human)	428	SMYD3
Q9H7L9	reviewed	SDS3_HUMAN	Sin3 histone deacetylase corepressor complex component SDS3 (45 kDa Sin3-associated polypeptide) (Suppressor of defective silencing 3 protein homolog)	SUDS3 SAP45 SDS3	Homo sapiens (Human)	328	SUDS3
Q8RVQ9	reviewed	CENH3_ARATH	Histone H3-like centromeric protein CENH3 (Centromeric histone CENH3) (Centromeric histone H3) (Histone H3-like centromeric protein HTR12)	CENH3 HTR12 At1g01370 F6F3.17	Arabidopsis thaliana (Mouse-ear cress)	178	CENH3
P22087	reviewed	FBRL_HUMAN	rRNA 2'-O-methyltransferase fibrillarin (EC 2.1.1.-) (34 kDa nucleolar scleroderma antigen) (Histone-glutamine methyltransferase) (U6 snRNA 2'-O-methyltransferase fibrillarin)	FBL FIB1 FLRN	Homo sapiens (Human)	321	FBL
Q8IZD2	reviewed	KMT2E_HUMAN	Inactive histone-lysine N-methyltransferase 2E (Inactive lysine N-methyltransferase 2E) (Myeloid/lymphoid or mixed-lineage leukemia protein 5)	KMT2E MLL5	Homo sapiens (Human)	1858	KMT2E
O75446	reviewed	SAP30_HUMAN	Histone deacetylase complex subunit SAP30 (30 kDa Sin3-associated polypeptide) (Sin3 corepressor complex subunit SAP30) (Sin3-associated polypeptide p30)	SAP30	Homo sapiens (Human)	220	SAP30
Q8CGP0	reviewed	H2B3B_MOUSE	Histone H2B type 3-B (H2B-clustered histone 26) (H2B.U histone 1)	H2bc26 H2bc26-ps H2bu1 H2bu1-ps Hist3h2bb Hist3h2bb-ps	Mus musculus (Mouse)	126	H2bc26
Q9H7X0	reviewed	NAA60_HUMAN	N-alpha-acetyltransferase 60 (hNaa60) (EC 2.3.1.259) (Histone acetyltransferase type B protein 4) (HAT4) (EC 2.3.1.48) (N-acetyltransferase 15) (N-alpha-acetyltransferase F) (NatF)	NAA60 HAT4 NAT15 UNQ2771/PRO7155	Homo sapiens (Human)	242	NAA60
O14686	reviewed	KMT2D_HUMAN	Histone-lysine N-methyltransferase 2D (Lysine N-methyltransferase 2D) (EC 2.1.1.364) (ALL1-related protein) (Myeloid/lymphoid or mixed-lineage leukemia protein 2)	KMT2D ALR MLL2 MLL4	Homo sapiens (Human)	5537	KMT2D
Q9NRG4	reviewed	SMYD2_HUMAN	N-lysine methyltransferase SMYD2 (EC 2.1.1.-) (HSKM-B) (Histone methyltransferase SMYD2) (EC 2.1.1.354) (Lysine N-methyltransferase 3C) (SET and MYND domain-containing protein 2)	SMYD2 KMT3C	Homo sapiens (Human)	433	SMYD2
B2RXH2	reviewed	KDM4E_HUMAN	Lysine-specific demethylase 4E (EC 1.14.11.66) (KDM4D-like protein) (Lysine-specific demethylase 4D-like) ([histone H3]-trimethyl-L-lysine(9) demethylase 4E)	KDM4E KDM4DL	Homo sapiens (Human)	506	KDM4E
Q18336	reviewed	H1X_CAEEL	Histone H1.X (Histone H1-like protein 1)	hil-1 C30G7.1	Caenorhabditis elegans	232	hil-1
Q99P96	reviewed	HDAC7_RAT	Histone deacetylase 7 (HD7) (EC 3.5.1.98) (Histone deacetylase 7A) (HD7a)	Hdac7 Hdac7a	Rattus norvegicus (Rat)	238	Hdac7
O00422	reviewed	SAP18_HUMAN	Histone deacetylase complex subunit SAP18 (18 kDa Sin3-associated polypeptide) (2HOR0202) (Cell growth-inhibiting gene 38 protein) (Sin3-associated polypeptide p18)	SAP18 GIG38	Homo sapiens (Human)	153	SAP18
Q8NEZ4	reviewed	KMT2C_HUMAN	Histone-lysine N-methyltransferase 2C (Lysine N-methyltransferase 2C) (EC 2.1.1.364) (Homologous to ALR protein) (Myeloid/lymphoid or mixed-lineage leukemia protein 3)	KMT2C HALR KIAA1506 MLL3	Homo sapiens (Human)	4911	KMT2C
Q9NVP2	reviewed	ASF1B_HUMAN	Histone chaperone ASF1B (Anti-silencing function protein 1 homolog B) (hAsf1) (hAsf1b) (CCG1-interacting factor A-II) (CIA-II) (hCIA-II)	ASF1B	Homo sapiens (Human)	202	ASF1B
O17323	reviewed	HDA4_CAEEL	Histone deacetylase 4 (EC 3.5.1.98) (CeHDA-7) (Histone deacetylase 7)	hda-4 hda-7 C10E2.3	Caenorhabditis elegans	869	hda-4
Q8BFU2	reviewed	H2A3_MOUSE	Histone H2A type 3 (H2A-clustered histone 25)	H2ac25 H2aw Hist3h2a	Mus musculus (Mouse)	130	H2ac25
Q8C2B3	reviewed	HDAC7_MOUSE	Histone deacetylase 7 (HD7) (EC 3.5.1.98) (Histone deacetylase 7A) (HD7a)	Hdac7 Hdac7a	Mus musculus (Mouse)	938	Hdac7
Q9Y2K7	reviewed	KDM2A_HUMAN	Lysine-specific demethylase 2A (EC 1.14.11.27) (CXXC-type zinc finger protein 8) (F-box and leucine-rich repeat protein 11) (F-box protein FBL7) (F-box protein Lilina) (F-box/LRR-repeat protein 11) (JmjC domain-containing histone demethylation protein 1A) ([Histone-H3]-lysine-36 demethylase 1A)	KDM2A CXXC8 FBL11 FBL7 FBXL11 JHDM1A KIAA1004	Homo sapiens (Human)	1162	KDM2A
Q8CCK0	reviewed	H2AW_MOUSE	Core histone macro-H2A.2 (Histone macroH2A2) (mH2A2)	Macroh2a2 H2afy2 H2afy3	Mus musculus (Mouse)	372	Macroh2a2
