Entry	Reviewed	Entry name	Protein names	Gene names	Organism	Length	Gene names (primary)
Q9UHB7	reviewed	AFF4_HUMAN	AF4/FMR2 family member 4 (ALL1-fused gene from chromosome 5q31 protein) (Protein AF-5q31) (Major CDK9 elongation factor-associated protein)	AFF4 AF5Q31 MCEF HSPC092	Homo sapiens (Human)	1163	AFF4
P62869	reviewed	ELOB_MOUSE	Elongin-B (EloB) (Elongin 18 kDa subunit) (RNA polymerase II transcription factor SIII subunit B) (SIII p18) (Transcription elongation factor B polypeptide 2)	Elob Tceb2	Mus musculus (Mouse)	118	Elob
Q63187	reviewed	ELOA1_RAT	Elongin-A (EloA) (Elongin 110 kDa subunit) (RNA polymerase II transcription factor SIII subunit A1) (SIII p110) (Transcription elongation factor B polypeptide 3)	Eloa Tceb3	Rattus norvegicus (Rat)	773	Eloa
Q15029	reviewed	U5S1_HUMAN	116 kDa U5 small nuclear ribonucleoprotein component (Elongation factor Tu GTP-binding domain-containing protein 2) (SNU114 homolog) (hSNU114) (U5 snRNP-specific protein, 116 kDa) (U5-116 kDa)	EFTUD2 KIAA0031 SNRP116	Homo sapiens (Human)	972	EFTUD2
Q9Y5B9	reviewed	SP16H_HUMAN	FACT complex subunit SPT16 (Chromatin-specific transcription elongation factor 140 kDa subunit) (FACT 140 kDa subunit) (FACTp140) (Facilitates chromatin transcription complex subunit SPT16) (hSPT16)	SUPT16H FACT140 FACTP140	Homo sapiens (Human)	1047	SUPT16H
O75764	reviewed	TCEA3_HUMAN	Transcription elongation factor A protein 3 (Transcription elongation factor S-II protein 3) (Transcription elongation factor TFIIS.h)	TCEA3 TFIISH	Homo sapiens (Human)	348	TCEA3
Q96C03	reviewed	MID49_HUMAN	Mitochondrial dynamics protein MID49 (Mitochondrial dynamics protein of 49 kDa) (Mitochondrial elongation factor 2) (Smith-Magenis syndrome chromosomal region candidate gene 7 protein)	MIEF2 MID49 SMCR7	Homo sapiens (Human)	454	MIEF2
Q9SZD6	reviewed	PETS_ARATH	Polyprotein of EF-Ts, chloroplastic (150 kDa pro-protein) (Protein EMBRYO DEFECTIVE 2726) [Cleaved into: Plastid-specific ribosomal protein-7, chloroplastic; Elongation factor Ts, chloroplastic (EF-Ts)]	PETs EFTS EMB2726 PSRP-7 At4g29060 F19B15.90	Arabidopsis thaliana (Mouse-ear cress)	953	PETs
Q8BG30	reviewed	NELFA_MOUSE	Negative elongation factor A (NELF-A) (Wolf-Hirschhorn syndrome candidate 2 homolog) (mWHSC2)	Nelfa Whsc2 Whsc2h	Mus musculus (Mouse)	530	Nelfa
Q5VTE0	reviewed	EF1A3_HUMAN	Putative elongation factor 1-alpha-like 3 (EF-1-alpha-like 3) (Eukaryotic elongation factor 1 A-like 3) (eEF1A-like 3) (Eukaryotic translation elongation factor 1 alpha-1 pseudogene 5)	EEF1A1P5 EEF1AL3	Homo sapiens (Human)	462	EEF1A1P5
P25039	reviewed	EFGM_YEAST	Elongation factor G, mitochondrial (EF-Gmt) (Elongation factor G 1, mitochondrial) (mEF-G 1) (Elongation factor G1)	MEF1 YLR069C L2195	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	761	MEF1
Q8BFR5	reviewed	EFTU_MOUSE	Elongation factor Tu, mitochondrial	Tufm	Mus musculus (Mouse)	452	Tufm
Q9NQG6	reviewed	MID51_HUMAN	Mitochondrial dynamics protein MIEF1 (Mitochondrial dynamics protein of 51 kDa) (Mitochondrial elongation factor 1) (Smith-Magenis syndrome chromosomal region candidate gene 7 protein-like) (SMCR7-like protein)	MIEF1 MID51 SMCR7L	Homo sapiens (Human)	463	MIEF1
Q07803	reviewed	EFGM_RAT	Elongation factor G, mitochondrial (EF-Gmt) (Elongation factor G 1, mitochondrial) (mEF-G 1) (Elongation factor G1)	Gfm1 Efg Efg1 Gfm	Rattus norvegicus (Rat)	751	Gfm1
P13060	reviewed	EF2_DROME	Eukaryotic translation elongation factor 2 (EC 3.6.5.-) (Elongation factor 2) (EF-2)	eEF2 EF2 Ef2b CG2238	Drosophila melanogaster (Fruit fly)	844	eEF2
Q8C0D5	reviewed	EFL1_MOUSE	Elongation factor-like GTPase 1 (Elongation factor Tu GTP-binding domain-containing protein 1) (Elongation factor-like 1) (Protein FAM42A)	Efl1 Eftud1	Mus musculus (Mouse)	1127	Efl1
P83940	reviewed	ELOC_MOUSE	Elongin-C (EloC) (Elongin 15 kDa subunit) (RNA polymerase II transcription factor SIII subunit C) (SIII p15) (Stromal membrane-associated protein SMAP1B homolog) (Transcription elongation factor B polypeptide 1)	Eloc Tceb1	Mus musculus (Mouse)	112	Eloc
C0LGT6	reviewed	EFR_ARATH	LRR receptor-like serine/threonine-protein kinase EFR (EC 2.7.11.1) (Elongation factor Tu receptor) (EF-Tu receptor)	EFR At5g20480 F7C8.70	Arabidopsis thaliana (Mouse-ear cress)	1031	EFR
Q9VM33	reviewed	EFGM_DROME	Elongation factor G, mitochondrial (EF-Gmt) (Elongation factor G 1, mitochondrial) (mEF-G 1) (Elongation factor G1) (dEF-G1) (Protein iconoclast)	mEFG1 ico CG4567	Drosophila melanogaster (Fruit fly)	745	mEFG1
P36008	reviewed	EF1G2_YEAST	Elongation factor 1-gamma 2 (EF-1-gamma 2) (Eukaryotic elongation factor 1Bgamma 2) (eEF1Bgamma 2) (Translation elongation factor 1B gamma 2)	TEF4 EFC1 YKL081W	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	412	TEF4
P0A8N7	reviewed	EPMA_ECOLI	Elongation factor P--(R)-beta-lysine ligase (EF-P--(R)-beta-lysine ligase) (EC 6.3.1.-) (EF-P post-translational modification enzyme A) (EF-P-lysine lysyltransferase) (GX)	epmA genX poxA yjeA b4155 JW4116	Escherichia coli (strain K12)	325	epmA
P49410	reviewed	EFTU_BOVIN	Elongation factor Tu, mitochondrial (EF-Tu)	TUFM	Bos taurus (Bovine)	452	TUFM
P07273	reviewed	TFS2_YEAST	Transcription elongation factor S-II (DNA strand transfer protein alpha) (STP-alpha) (DNA strand transferase 1) (Pyrimidine pathway regulatory protein 2)	DST1 PPR2 YGL043W	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	309	DST1
Q6P3J5	reviewed	EF2_DANRE	Elongation factor 2b (EF-2) (EC 3.6.5.-)	eef2b zgc:63584	Danio rerio (Zebrafish) (Brachydanio rerio)	858	eef2b
P15112	reviewed	EF2_DICDI	Elongation factor 2 (EF-2) (EC 3.6.5.-)	efbA DDB_G0288373	Dictyostelium discoideum (Social amoeba)	839	efbA
Q8N442	reviewed	GUF1_HUMAN	Translation factor GUF1, mitochondrial (EC 3.6.5.-) (Elongation factor 4 homolog) (EF-4) (GTPase GUF1) (Ribosomal back-translocase)	GUF1	Homo sapiens (Human)	669	GUF1
Q9ZT91	reviewed	EFTM_ARATH	Elongation factor Tu, mitochondrial	TUFA At4g02930 T4I9.19 T5J8.25	Arabidopsis thaliana (Mouse-ear cress)	454	TUFA
Q68FR9	reviewed	EF1D_RAT	Elongation factor 1-delta (EF-1-delta)	Eef1d	Rattus norvegicus (Rat)	281	Eef1d
P23881	reviewed	TCEA3_MOUSE	Transcription elongation factor A protein 3 (Transcription elongation factor S-II protein 3) (Transcription elongation factor TFIIS.h)	Tcea3 Tfiish	Mus musculus (Mouse)	347	Tcea3
O08810	reviewed	U5S1_MOUSE	116 kDa U5 small nuclear ribonucleoprotein component (Elongation factor Tu GTP-binding domain-containing protein 2) (U5 snRNP-specific protein, 116 kDa) (U5-116 kDa)	Eftud2 Snrp116	Mus musculus (Mouse)	971	Eftud2
Q08945	reviewed	SSRP1_HUMAN	FACT complex subunit SSRP1 (Chromatin-specific transcription elongation factor 80 kDa subunit) (Facilitates chromatin transcription complex 80 kDa subunit) (FACT 80 kDa subunit) (FACTp80) (Facilitates chromatin transcription complex subunit SSRP1) (Recombination signal sequence recognition protein 1) (Structure-specific recognition protein 1) (hSSRP1) (T160)	SSRP1 FACT80	Homo sapiens (Human)	709	SSRP1
Q9BRU2	reviewed	TCAL7_HUMAN	Transcription elongation factor A protein-like 7 (TCEA-like protein 7) (Transcription elongation factor S-II protein-like 7)	TCEAL7	Homo sapiens (Human)	100	TCEAL7
Q8IYN2	reviewed	TCAL8_HUMAN	Transcription elongation factor A protein-like 8 (TCEA-like protein 8) (Transcription elongation factor S-II protein-like 8)	TCEAL8	Homo sapiens (Human)	117	TCEAL8
Q63799	reviewed	TCEA2_RAT	Transcription elongation factor A protein 2 (Protein S-II-T1) (Testis-specific S-II) (Transcription elongation factor S-II protein 2) (Transcription elongation factor TFIIS.l)	Tcea2 Siit1	Rattus norvegicus (Rat)	299	Tcea2
O70251	reviewed	EF1B_MOUSE	Elongation factor 1-beta (EF-1-beta)	Eef1b Eef1b2	Mus musculus (Mouse)	225	Eef1b
D0MYB4	reviewed	EF3_PHYIT	Elongation factor 3 (EF-3) (EC 3.6.4.-) (Eukaryotic elongation factor 3) (eEF3)	TEF3 PITG_03712	Phytophthora infestans (strain T30-4) (Potato late blight agent)	1038	TEF3
Q9Y2F5	reviewed	ICE1_HUMAN	Little elongation complex subunit 1 (Interactor of little elongator complex ELL subunit 1)	ICE1 KIAA0947	Homo sapiens (Human)	2266	ICE1
Q99689	reviewed	FEZ1_HUMAN	Fasciculation and elongation protein zeta-1 (Zygin I) (Zygin-1)	FEZ1	Homo sapiens (Human)	392	FEZ1
P33166	reviewed	EFTU_BACSU	Elongation factor Tu (EF-Tu) (P-40)	tuf tufA BSU01130	Bacillus subtilis (strain 168)	396	tuf
Q9P7K8	reviewed	SPT4_SCHPO	Transcription elongation factor spt4 (Chromatin elongation factor spt4)	spt4 SPBC21C3.16c	Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast)	105	spt4
Q4KLL0	reviewed	TCEA1_RAT	Transcription elongation factor A protein 1 (Transcription elongation factor S-II protein 1)	Tcea1	Rattus norvegicus (Rat)	301	Tcea1
O96827	reviewed	EF1B_DROME	Probable elongation factor 1-beta (EF-1-beta)	eEF1beta CG6341	Drosophila melanogaster (Fruit fly)	222	eEF1beta
P36053	reviewed	ELF1_YEAST	Transcription elongation factor 1	ELF1 YKL160W YKL614	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	145	ELF1
Q920B9	reviewed	SP16H_MOUSE	FACT complex subunit SPT16 (Chromatin-specific transcription elongation factor 140 kDa subunit) (FACT 140 kDa subunit) (FACTp140) (Facilitates chromatin transcription complex subunit SPT16)	Supt16h Fact140 Factp140 Supt16	Mus musculus (Mouse)	1047	Supt16h
Q6FMX1	reviewed	SPT4_CANGA	Transcription elongation factor SPT4 (Chromatin elongation factor SPT4)	SPT4 CAGL0K04543g	Candida glabrata (strain ATCC 2001 / BCRC 20586 / JCM 3761 / NBRC 0622 / NRRL Y-65 / CBS 138) (Yeast) (Nakaseomyces glabratus)	102	SPT4
Q75EP8	reviewed	SPT6_EREGS	Transcription elongation factor SPT6 (Chromatin elongation factor SPT6)	SPT6 AAR031W	Eremothecium gossypii (strain ATCC 10895 / CBS 109.51 / FGSC 9923 / NRRL Y-1056) (Yeast) (Ashbya gossypii)	1432	SPT6
Q5B7Q7	reviewed	SPT6_EMENI	Transcription elongation factor spt6 (Chromatin elongation factor spt6)	spt6 AN3423	Emericella nidulans (strain FGSC A4 / ATCC 38163 / CBS 112.46 / NRRL 194 / M139) (Aspergillus nidulans)	1417	spt6
Q5R8Z3	reviewed	EF2_PONAB	Elongation factor 2 (EF-2) (EC 3.6.5.-)	EEF2	Pongo abelii (Sumatran orangutan) (Pongo pygmaeus abelii)	858	EEF2
Q6FRZ5	reviewed	SPT5_CANGA	Transcription elongation factor SPT5 (Chromatin elongation factor SPT5)	SPT5 CAGL0H04697g	Candida glabrata (strain ATCC 2001 / BCRC 20586 / JCM 3761 / NBRC 0622 / NRRL Y-65 / CBS 138) (Yeast) (Nakaseomyces glabratus)	1010	SPT5
Q752J8	reviewed	SPT4_EREGS	Transcription elongation factor SPT4 (Chromatin elongation factor SPT4)	SPT4 AFR576C	Eremothecium gossypii (strain ATCC 10895 / CBS 109.51 / FGSC 9923 / NRRL Y-1056) (Yeast) (Ashbya gossypii)	102	SPT4
Q759T6	reviewed	SPT5_EREGS	Transcription elongation factor SPT5 (Chromatin elongation factor SPT5)	SPT5 ADR187W	Eremothecium gossypii (strain ATCC 10895 / CBS 109.51 / FGSC 9923 / NRRL Y-1056) (Yeast) (Ashbya gossypii)	958	SPT5
Q90705	reviewed	EF2_CHICK	Elongation factor 2 (EF-2) (EC 3.6.5.-)	EEF2	Gallus gallus (Chicken)	858	EEF2
A8J637	reviewed	PETS_CHLRE	Polyprotein of EF-Ts, chloroplastic (110 kDa pro-protein) [Cleaved into: Plastid-specific ribosomal protein-7, chloroplastic (65 kDa protein PSRP-7) (CrePSRP-7); Elongation factor Ts, chloroplastic (55 kDa protein EF-Ts) (EF-Ts)]	PETs EFTS PSRP-7 CHLRE_12g519180v5 CHLREDRAFT_195617	Chlamydomonas reinhardtii (Chlamydomonas smithii)	1013	PETs
A0SXL6	reviewed	EF2_CALJA	Elongation factor 2 (EF-2) (EC 3.6.5.-)	EEF2	Callithrix jacchus (White-tufted-ear marmoset)	858	EEF2
Q9Y113	reviewed	NELFB_DROME	Negative elongation factor B	NELF-B CG32721	Drosophila melanogaster (Fruit fly)	594	NELF-B
Q8BGV8	reviewed	MID51_MOUSE	Mitochondrial dynamics protein MID51 (Mitochondrial dynamics protein of 51 kDa homolog) (Mitochondrial elongation factor 1) (Smith-Magenis syndrome chromosomal region candidate gene 7 protein-like)	Mief1 Mid51 Smcr7l	Mus musculus (Mouse)	463	Mief1
Q90835	reviewed	EF1A_CHICK	Elongation factor 1-alpha 1 (EF-1-alpha-1) (EC 3.6.5.-) (Elongation factor Tu) (EF-Tu)	EEF1A	Gallus gallus (Chicken)	462	EEF1A
P20232	reviewed	TFS2_DROME	Transcription elongation factor S-II (RNA polymerase II elongation factor DMS-II) (TFIIS)	TfIIS DmSII CG3710	Drosophila melanogaster (Fruit fly)	313	TfIIS
Q4WWH6	reviewed	SPT6_ASPFU	Transcription elongation factor spt6 (Chromatin elongation factor spt6)	spt6 AFUA_3G05890	Aspergillus fumigatus (strain ATCC MYA-4609 / CBS 101355 / FGSC A1100 / Af293) (Neosartorya fumigata)	1420	spt6
P80868	reviewed	EFG_BACSU	Elongation factor G (EF-G) (Vegetative protein 19) (VEG19)	fusA fus BSU01120	Bacillus subtilis (strain 168)	692	fusA
Q75EV6	reviewed	EF3_EREGS	Elongation factor 3 (EF-3) (EC 3.6.4.-)	TEF3 AAL028W	Eremothecium gossypii (strain ATCC 10895 / CBS 109.51 / FGSC 9923 / NRRL Y-1056) (Yeast) (Ashbya gossypii)	1044	TEF3
O93796	reviewed	EF3_CANGA	Elongation factor 3 (EF-3) (EC 3.6.4.-)	TEF3 CAGL0B03487g	Candida glabrata (strain ATCC 2001 / BCRC 20586 / JCM 3761 / NBRC 0622 / NRRL Y-65 / CBS 138) (Yeast) (Nakaseomyces glabratus)	1045	TEF3
P13551	reviewed	EFG_THETH	Elongation factor G (EF-G)	fusA fus	Thermus thermophilus	691	fusA
Q01698	reviewed	EFTU_THEAQ	Elongation factor Tu (EF-Tu)	tuf tufA	Thermus aquaticus	406	tuf
Q659A1	reviewed	ICE2_HUMAN	Little elongation complex subunit 2 (Interactor of little elongator complex ELL subunit 2) (NMDA receptor-regulated protein 2)	ICE2 BRCC1 NARG2 UNQ3101/PRO10100	Homo sapiens (Human)	982	ICE2
Q5XFX8	reviewed	ELL3_RAT	RNA polymerase II elongation factor ELL3	Ell3	Rattus norvegicus (Rat)	387	Ell3
Q9NJH0	reviewed	EF1G_DROME	Elongation factor 1-gamma (EF-1-gamma) (eEF-1B gamma)	eEF1gamma Ef1g CG11901	Drosophila melanogaster (Fruit fly)	431	eEF1gamma
Q74JU6	reviewed	EFTU_LACJO	Elongation factor Tu (EF-Tu)	tuf LJ_1009	Lactobacillus johnsonii (strain CNCM I-12250 / La1 / NCC 533)	396	tuf
P02993	reviewed	EF1A_ARTSA	Elongation factor 1-alpha (EF-1-alpha)		Artemia salina (Brine shrimp)	462	
P63271	reviewed	SPT4A_MOUSE	Transcription elongation factor SPT4-A (DRB sensitivity-inducing factor small subunit 1) (DSIF small subunit 1) (Transcription elongation factor SPT4 1)	Supt4h1a Spt4h Supt4a Supt4h	Mus musculus (Mouse)	117	Supt4h1a
Q9Z199	reviewed	SPT4B_MOUSE	Transcription elongation factor SPT4-B (DRB sensitivity-inducing factor small subunit 2) (DSIF small subunit 2) (Transcription elongation factor SPT4 2)	Supt4h1b Gm3258 Supt4b Supt4h2	Mus musculus (Mouse)	117	Supt4h1b
Q09915	reviewed	SPT6_SCHPO	Transcription elongation factor spt6 (Chromatin elongation factor spt6)	spt6 SPAC1F7.01c SPAC694.07c	Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast)	1365	spt6
P9WNN1	reviewed	EFTU_MYCTU	Elongation factor Tu (EF-Tu)	tuf Rv0685 MTCY210.02	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	396	tuf
P0DH99	reviewed	EF1A1_ARATH	Elongation factor 1-alpha 1 (EF-1-alpha 1) (eEF-1A1)	A1 At1g07940 T6D22.3	Arabidopsis thaliana (Mouse-ear cress)	449	A1
Q8W4H7	reviewed	EF1A2_ARATH	Elongation factor 1-alpha 2 (EF-1-alpha 2) (eEF-1A2)	A2 At1g07930 T6D22.31	Arabidopsis thaliana (Mouse-ear cress)	449	A2
Q8NIV6	reviewed	SPT6_NEUCR	Transcription elongation factor spt-6 (Chromatin elongation factor spt-6)	spt-6 NCU04611	Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987)	1402	spt-6
P30925	reviewed	EF2_SACS2	Elongation factor 2 (EF-2)	fusA fus SSO0728 C10_002	Saccharolobus solfataricus (strain ATCC 35092 / DSM 1617 / JCM 11322 / P2) (Sulfolobus solfataricus)	736	fusA
P60339	reviewed	EFTU2_THET8	Elongation factor Tu-B (EF-Tu-B)	tufB TTHA0251	Thermus thermophilus (strain ATCC 27634 / DSM 579 / HB8)	406	tufB
Q8C3X4	reviewed	GUF1_MOUSE	Translation factor Guf1, mitochondrial (EC 3.6.5.-) (Elongation factor 4 homolog) (EF-4) (GTPase Guf1) (Ribosomal back-translocase)	Guf1	Mus musculus (Mouse)	651	Guf1
P34826	reviewed	EF1B_RABIT	Elongation factor 1-beta (EF-1-beta)	EEF1B EF1B	Oryctolagus cuniculus (Rabbit)	225	EEF1B
P60338	reviewed	EFTU1_THETH	Elongation factor Tu-A (EF-Tu-A)	tufA tuf	Thermus thermophilus	406	tufA
Q9ZJ12	reviewed	EPMA_SALTY	Elongation factor P--(R)-beta-lysine ligase (EF-P--(R)-beta-lysine ligase) (EC 6.3.1.-) (EF-P post-translational modification enzyme A) (EF-P-lysine lysyltransferase)	epmA genX yjeA STM4344	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	325	epmA
Q5A0M4	reviewed	EF2_CANAL	Elongation factor 2 (EF-2) (EC 3.6.5.-)	EFT2 CAALFM_C203100WA CaO19.13210 CaO19.5788	Candida albicans (strain SC5314 / ATCC MYA-2876) (Yeast)	842	EFT2
Q57818	reviewed	SPT5_METJA	Transcription elongation factor Spt5	spt5 MJ0372	Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440) (Methanococcus jannaschii)	147	spt5
P0A6N2	reviewed	EFTU_ECOL6	Elongation factor Tu (EF-Tu) (P-43)	tufA c4111; tufB c4935	Escherichia coli O6:H1 (strain CFT073 / ATCC 700928 / UPEC)	394	tufA; tufB
Q9FNM5	reviewed	GUFP_ARATH	Translation factor GUF1 homolog, chloroplastic (EC 3.6.5.-) (Elongation factor 4 homolog) (EF-4) (GTPase GUF1 homolog) (Ribosomal back-translocase)	At5g08650 T2K12.1	Arabidopsis thaliana (Mouse-ear cress)	681	
P17506	reviewed	EF1A1_XENLA	Elongation factor 1-alpha (EF-1-alpha) (42Sp50) (Thesaurin A)		Xenopus laevis (African clawed frog)	463	
P39677	reviewed	RRF2M_YEAST	Ribosome-releasing factor 2, mitochondrial (RRF2mt) (Elongation factor G 2, mitochondrial) (EF-G2mt) (mEF-G 2)	MEF2 YJL102W D819 J0826	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	819	MEF2
Q9P7X2	reviewed	ELL1_SCHPO	RNA polymerase II elongation factor ell1	ell1 SPBP23A10.14c	Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast)	533	ell1
P0A6N3	reviewed	EFTU_ECO57	Elongation factor Tu (EF-Tu) (P-43)	tufA Z4697 ECs4190; tufB Z5553 ECs4903	Escherichia coli O157:H7	394	tufA; tufB
P49373	reviewed	TFS2_SCHPO	Transcription elongation factor S-II (TFIIS)	tfs1 SPAC20H4.03c	Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast)	293	tfs1
Q9VCP0	reviewed	ELOA1_DROME	Transcription elongation factor B polypeptide 3 (Elongin-A) (RNA polymerase II transcription factor SIII subunit A) (dEloA)	EloA CG6755	Drosophila melanogaster (Fruit fly)	643	EloA
P86939	reviewed	EF1A2_TRYB2	Elongation factor 1-alpha 2 (EF-1-alpha 2)	Tb10.70.5670	Trypanosoma brucei brucei (strain 927/4 GUTat10.1)	449	
O14460	reviewed	EF2_SCHPO	Elongation factor 2 (EF-2)	eft201 eft2 eft2-1 SPAC513.01c SPAPYUK71.04c; eft202 SPCP31B10.07	Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast)	842	eft201; eft202
Q9CAA9	reviewed	BH049_ARATH	Transcription factor bHLH49 (Basic helix-loop-helix protein 49) (AtbHLH49) (bHLH 49) (Protein ACTIVATOR FOR CELL ELONGATION 1) (Transcription factor EN 82) (bHLH transcription factor bHLH049)	BHLH49 ACE1 EN82 At1g68920 T6L1.10	Arabidopsis thaliana (Mouse-ear cress)	486	BHLH49
Q39085	reviewed	DIM_ARATH	Delta(24)-sterol reductase (EC 1.3.1.72) (Cell elongation protein DIMINUTO) (Cell elongation protein Dwarf1) (Protein CABBAGE1) (Protein ENHANCED VERY-LOW-FLUENCE RESPONSE 1)	DIM CBB1 DWF1 EVE1 At3g19820 MPN9.6	Arabidopsis thaliana (Mouse-ear cress)	561	DIM
P97577	reviewed	FEZ1_RAT	Fasciculation and elongation protein zeta-1 (Zygin I) (Zygin-1)	Fez1	Rattus norvegicus (Rat)	393	Fez1
P68790	reviewed	EFG_STAAU	Elongation factor G (EF-G) (85 kDa vitronectin-binding protein)	fusA fus	Staphylococcus aureus	693	fusA
Q8K0X8	reviewed	FEZ1_MOUSE	Fasciculation and elongation protein zeta-1 (Zygin I) (Zygin-1)	Fez1	Mus musculus (Mouse)	392	Fez1
P86934	reviewed	EF1A1_TRYB2	Elongation factor 1-alpha 1 (EF-1-alpha 1)	TEF1 Tb10.70.5650	Trypanosoma brucei brucei (strain 927/4 GUTat10.1)	449	TEF1
P38347	reviewed	EFM2_YEAST	Protein-lysine N-methyltransferase EFM2 (EC 2.1.1.-) (Elongation factor methyltransferase 2)	EFM2 YBR271W YBR1739	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	419	EFM2
Q9LK48	reviewed	BH077_ARATH	Transcription factor bHLH77 (Basic helix-loop-helix protein 77) (AtbHLH77) (bHLH 77) (Protein ACTIVATOR FOR CELL ELONGATION 3) (Transcription factor EN 87) (bHLH transcription factor bHLH077)	BHLH77 ACE3 EN87 At3g23690 MYM9.3	Arabidopsis thaliana (Mouse-ear cress)	371	BHLH77
Q12050	reviewed	ELG1_YEAST	Telomere length regulation protein ELG1 (Regulator of Ty1 transposition protein 110) (Telomere elongation suppressor ELG1)	ELG1 RTT110 YOR144C O3510 YOR3510C	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	791	ELG1
P0CT54	reviewed	EF1A2_SCHPO	Elongation factor 1-alpha-B (EF-1-alpha-B)	tef102 ef1a-b tef1b SPAC23A1.10	Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast)	460	tef102
Q0V898	reviewed	NELFE_BOVIN	Negative elongation factor E (NELF-E) (RNA-binding protein RD)	NELFE RDBP	Bos taurus (Bovine)	374	NELFE
P0CT53	reviewed	EF1A1_SCHPO	Elongation factor 1-alpha-A (EF-1-alpha-A)	tef101 ef1a-a tef1a tef1e SPCC794.09c	Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast)	460	tef101
Q59QD6	reviewed	EF1A2_CANAL	Elongation factor 1-alpha 2 (EF-1-alpha 2)	TEF2 CAALFM_C108380WA CaO19.382 CaO19.8012	Candida albicans (strain SC5314 / ATCC MYA-2876) (Yeast)	458	TEF2
Q2QP54	reviewed	PETS_ORYSJ	Polyprotein of EF-Ts, chloroplastic [Cleaved into: Plastid-specific ribosomal protein-7, chloroplastic; Elongation factor Ts, chloroplastic (EF-Ts)]	PETs EFTS PSRP-7 LOC_Os12g35630 Os12g0541500 OsJ_36392 OSNPB_120541500	Oryza sativa subsp. japonica (Rice)	1123	PETs
P31755	reviewed	OCH1_YEAST	Initiation-specific alpha-1,6-mannosyltransferase (EC 2.4.1.232) (Outer chain elongation protein 1)	OCH1 NGD29 YGL038C	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	480	OCH1
Q9C9Z9	reviewed	ELD1_ARATH	Glycosyltransferase-like KOBITO 1 (EC 2.4.1.-) (Protein ABA INSENSITIVE 8) (Protein ELONGATION DEFECTIVE 1)	ELD1 ABI8 KOB1 At3g08550 F17O14.2	Arabidopsis thaliana (Mouse-ear cress)	533	ELD1
P15252	reviewed	REF_HEVBR	Rubber elongation factor protein (HbREF) (allergen Hev b 1)		Hevea brasiliensis (Para rubber tree) (Siphonia brasiliensis)	138	
Q3UZ18	reviewed	ICE2_MOUSE	Little elongation complex subunit 2 (Interactor of little elongator complex ELL subunit 2) (NMDA receptor-regulated protein 2)	Ice2 Narg2	Mus musculus (Mouse)	988	Ice2
P76938	reviewed	EPMC_ECOLI	Elongation factor P hydroxylase (EF-P hydroxylase) (EC 1.14.-.-) (EF-P post-translational modification enzyme C)	epmC yfcM b2326 JW5381	Escherichia coli (strain K12)	182	epmC
O43086	reviewed	ELG1_SCHPO	Telomere length regulation protein elg1 (Telomere elongation suppressor elg1)	elg1 SPBC947.11c	Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast)	920	elg1
