Entry	Reviewed	Entry name	Protein names	Gene names	Organism	Length	Gene names (primary)
Q9JLV1	reviewed	BAG3_MOUSE	BAG family molecular chaperone regulator 3 (BAG-3) (Bcl-2-associated athanogene 3) (Bcl-2-binding protein Bis)	Bag3 Bis MNCb-2243	Mus musculus (Mouse)	577	Bag3
Q6JAM9	reviewed	NACHO_RAT	Novel acetylcholine receptor chaperone (Spinal cord expression protein 4) (TMEM35 gene-derived unknown factor 1) (Transmembrane protein 35A)	Tmem35a Nacho Tmem35 Tuf1	Rattus norvegicus (Rat)	167	Tmem35a
Q9V464	reviewed	ASF1_DROME	Histone chaperone asf1 (Anti-silencing function protein 1) (Replication-coupling assembly factor subunit ASF1) (RCAF subunit ASF1) (dASF1)	asf1 CG9383	Drosophila melanogaster (Fruit fly)	218	asf1
Q6RSN5	reviewed	DNAJ_RHIRD	Chaperone protein DnaJ	dnaJ	Rhizobium radiobacter (Agrobacterium tumefaciens) (Agrobacterium radiobacter)	379	dnaJ
Q9RA63	reviewed	CLPB_THET8	Chaperone protein ClpB	clpB TTHA1487	Thermus thermophilus (strain ATCC 27634 / DSM 579 / HB8)	854	clpB
Q9DAP7	reviewed	ASF1B_MOUSE	Histone chaperone ASF1B (Anti-silencing function protein 1 homolog B) (CCG1-interacting factor A-II) (CIA-II) (mCIA-II)	Asf1b	Mus musculus (Mouse)	202	Asf1b
Q9SXJ7	reviewed	CLPC2_ARATH	Chaperone protein ClpC2, chloroplastic (EC 3.6.1.-) (ATP-dependent Clp protease ATP-binding subunit ClpC homolog 2) (AtClpC) (Casein lytic proteinase C2)	CLPC2 HSP93-III At3g48870 T21J18.140	Arabidopsis thaliana (Mouse-ear cress)	952	CLPC2
Q31N04	reviewed	RBCX_SYNE7	RuBisCO chaperone RbcX	rbcX Synpcc7942_1535	Synechococcus elongatus (strain ATCC 33912 / PCC 7942 / FACHB-805) (Anacystis nidulans R2)	152	rbcX
A1B2F4	reviewed	AZTD_PARDP	Zinc chaperone AztD	aztD Pden_1598	Paracoccus denitrificans (strain Pd 1222)	408	aztD
Q44212	reviewed	RBCX_ANASC	RuBisCO chaperone RbcX	rbcX	Anabaena sp. (strain CA / ATCC 33047)	135	rbcX
P95830	reviewed	DNAJ_STRPN	Chaperone protein DnaJ	dnaJ SP_0519	Streptococcus pneumoniae serotype 4 (strain ATCC BAA-334 / TIGR4)	378	dnaJ
Q44177	reviewed	RBCX_SYNP2	RuBisCO chaperone RbcX	rbcX orf134 SYNPCC7002_A1797	Synechococcus sp. (strain ATCC 27264 / PCC 7002 / PR-6) (Agmenellum quadruplicatum)	134	rbcX
Q05931	reviewed	HSP7Q_YEAST	Iron-sulfur cluster biogenesis chaperone, mitochondrial (EC 3.6.4.10) (Heat shock protein SSQ1, mitochondrial) (Stress-seventy subfamily Q protein 1) (mtHSP70 homolog)	SSQ1 SSC2 YLR369W	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	657	SSQ1
Q59385	reviewed	COPA_ECOLI	Copper-exporting P-type ATPase (EC 7.2.2.8) (Copper-exporting P-type ATPase A) (Cu(+)-exporting ATPase) (Soluble copper chaperone CopA(Z))	copA atcU f834 ybaR b0484 JW0473	Escherichia coli (strain K12)	834	copA
P16474	reviewed	BIP_YEAST	Endoplasmic reticulum chaperone BiP (EC 3.6.4.10) (78 kDa glucose-regulated protein homolog) (GRP-78) (Immunoglobulin heavy chain-binding protein homolog) (BiP)	KAR2 GRP78 SSD1 YJL034W J1248	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	682	KAR2
P83868	reviewed	TEBP_RAT	Prostaglandin E synthase 3 (EC 5.3.99.3) (Cytosolic prostaglandin E2 synthase) (cPGES) (Hsp90 co-chaperone) (Progesterone receptor complex p23) (Telomerase-binding protein p23)	Ptges3 Tebp	Rattus norvegicus (Rat)	160	Ptges3
Q9LS09	reviewed	ASF1B_ARATH	Histone chaperone ASF1B (Anti-silencing function protein 1-like protein b) (Anti-silencing function 1b protein) (Silencing group A protein 1)	ASF1B SGA01 SGA1 At5g38110 F16F17.110	Arabidopsis thaliana (Mouse-ear cress)	218	ASF1B
P32602	reviewed	SEC17_YEAST	Alpha-soluble NSF attachment protein (SNAP-alpha) (N-ethylmaleimide-sensitive factor attachment protein alpha) (Vesicular-fusion protein SEC17) (alpha-SNAP chaperone)	SEC17 YBL050W YBL0505 YBL0517	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	292	SEC17
Q9LZK5	reviewed	DNJ19_ARATH	DnaJ protein ERDJ3B (Chaperone protein dnaJ 19) (AtDjB19) (AtJ19) (Endoplasmic reticulum dnaJ domain-containing protein 3B) (AtERdj3B) (Protein SCJ1 homolog ERDJ3B)	ERDJ3B B19 At3g62600 F26K9.30	Arabidopsis thaliana (Mouse-ear cress)	346	ERDJ3B
Q0WT48	reviewed	DNJ21_ARATH	DnaJ protein ERDJ2A (Chaperone protein dnaJ 21) (AtDjC21) (AtJ21) (Endoplasmic reticulum dnaJ domain-containing protein 2A) (AtERdj2A) (Translocation protein SEC63 homolog ERDJ2A)	ERDJ2A C21 At1g79940 F18B13.2 F19K16.10	Arabidopsis thaliana (Mouse-ear cress)	687	ERDJ2A
Q9R0Q7	reviewed	TEBP_MOUSE	Prostaglandin E synthase 3 (EC 5.3.99.3) (Cytosolic prostaglandin E2 synthase) (cPGES) (Hsp90 co-chaperone) (Progesterone receptor complex p23) (Sid 3177) (Telomerase-binding protein p23)	Ptges3 Sid3177 Tebp	Mus musculus (Mouse)	160	Ptges3
Q9UTL6	reviewed	JAC1_SCHPO	J-type co-chaperone jac1, mitochondrial (J-type accessory chaperone 1)	jac1 SPAC144.08	Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast)	225	jac1
Q9Z1R2	reviewed	BAG6_MOUSE	Large proline-rich protein BAG6 (BAG family molecular chaperone regulator 6) (BCL2-associated athanogene 6) (BAG-6) (HLA-B-associated transcript 3) (Protein Scythe)	Bag6 Bat3	Mus musculus (Mouse)	1154	Bag6
Q9LF37	reviewed	CLPB3_ARATH	Chaperone protein ClpB3, chloroplastic (ATP-dependent Clp protease ATP-binding subunit ClpB homolog 3) (Casein lytic proteinase B3) (Protein ALBINO OR PALE GREEN 6)	CLPB3 APG6 CLPB-P At5g15450 T20K14.60	Arabidopsis thaliana (Mouse-ear cress)	968	CLPB3
P42844	reviewed	ZIM17_YEAST	Mitochondrial protein import protein ZIM17 (Mitochondrial import inner membrane translocase subunit TIM15) (mtHsp70 escort protein 1) (mtHsp70-associated motor and chaperone protein TIM15/ZIM17) (MMC)	ZIM17 FMP28 HEP1 TIM15 YNL310C N0381	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	174	ZIM17
P43585	reviewed	VTC2_YEAST	Vacuolar transporter chaperone complex subunit 2 (Phosphate metabolism protein 1) (SPX-dependent polyphosphate polymerase VTC subunit 2) (Vacuolar membrane polyphosphate polymerase accessory subunit 2) (PolyP polymerase)	VTC2 PHM1 YFL004W	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	828	VTC2
Q9SR96	reviewed	DNJ63_ARATH	DnaJ protein ERDJ3A (Chaperone protein dnaJ 63) (AtDjA63) (AtJ63) (Endoplasmic reticulum dnaJ domain-containing protein 3A) (AtERdj3A) (Protein SCJ1 homolog ERDJ3A) (Protein THERMOSENSITIVE MALE STERILE 1)	ERDJ3A A63 TMS1 At3g08970 T16O11.7	Arabidopsis thaliana (Mouse-ear cress)	572	ERDJ3A
Q02725	reviewed	VTC3_YEAST	Vacuolar transporter chaperone 3 complex subunit 3 (Phosphate metabolism protein 2) (SPX-dependent polyphosphate polymerase VTC subunit 3) (Vacuolar membrane polyphosphate polymerase accessory subunit 3) (PolyP polymerase)	VTC3 PHM2 YPL019C	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	835	VTC3
P47075	reviewed	VTC4_YEAST	Vacuolar transporter chaperone complex subunit 4 (Phosphate metabolism protein 3) (Polyphosphate kinase) (SPX-dependent polyphosphate polymerase VTC subunit 4) (Vacuolar membrane polyphosphate polymerase catalytic subunit) (PolyP polymerase) (EC 2.7.4.1)	VTC4 PHM3 YJL012C J1345	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	721	VTC4
Q9C9M6	reviewed	ASF1A_ARATH	Probable histone chaperone ASF1A (Anti-silencing function protein 1-like protein a) (Anti-silencing function 1a protein) (S-locus protein 7) (AtSP7) (Silencing group A protein 2)	ASF1A SGA2 SP7 At1g66740 F4N21.13	Arabidopsis thaliana (Mouse-ear cress)	196	ASF1A
Q8GUM2	reviewed	HSP7I_ARATH	Heat shock 70 kDa protein 9, mitochondrial (Chaperone protein HscA homolog 1) (AtHscA1) (Heat shock protein 70-9) (AtHsp70-9) (Mitochondrial heat shock protein 70-1) (mtHsc70-1)	HSP70-9 HSCA1 MTHSC70-1 At4g37910 F20D10.30	Arabidopsis thaliana (Mouse-ear cress)	682	HSP70-9
P42730	reviewed	CLPB1_ARATH	Chaperone protein ClpB1 (ATP-dependent Clp protease ATP-binding subunit ClpB homolog 1) (Casein lytic proteinase B1) (Heat shock protein 101) (Protein DEFECTIVE IN LONG-TERM ACQUIRED THERMOTOLERANCE)	CLPB1 DLT1 HOT1 HSP101 At1g74310 F1O17.2	Arabidopsis thaliana (Mouse-ear cress)	911	CLPB1
Q9FI56	reviewed	CLPC1_ARATH	Chaperone protein ClpC1, chloroplastic (ATP-dependent Clp protease ATP-binding subunit ClpC homolog 1) (Casein lytic proteinase C1) (Protein DE-REGULATED CAO ACCUMULATION 1) (Protein IRON-RESCUED MUTANT 1)	CLPC1 DCA1 HSP93-V IRM1 At5g50920 K3K7.7	Arabidopsis thaliana (Mouse-ear cress)	929	CLPC1
P42762	reviewed	CLPD_ARATH	Chaperone protein ClpD, chloroplastic (EC 3.6.1.-) (ATP-dependent Clp protease ATP-binding subunit ClpD homolog) (Casein lytic proteinase D) (ERD1 protein) (Protein EARLY RESPONSIVE TO DEHYDRATION 1) (Protein SENESCENCE ASSOCIATED GENE 15)	CLPD ERD1 SAG15 At5g51070 K3K7.27	Arabidopsis thaliana (Mouse-ear cress)	945	CLPD
P29844	reviewed	BIP_DROME	Endoplasmic reticulum chaperone BiP (EC 3.6.4.10) (78 kDa glucose-regulated protein homolog) (GRP-78 homolog) (Binding-immunoglobulin protein homolog) (BiP) (Heat shock 70 kDa protein cognate 3) (Heat shock protein cognate 72)	Hsc70-3 Hsc3 CG4147	Drosophila melanogaster (Fruit fly)	656	Hsc70-3
P40046	reviewed	VTC1_YEAST	Vacuolar transporter chaperone complex subunit 1 (Negative regulator of CDC42 protein 1) (Phosphate metabolism protein 4) (SPX-dependent polyphosphate polymerase VTC subunit 1) (Vacuolar membrane polyphosphate polymerase accessory subunit 1) (PolyP polymerase)	VTC1 NRF1 PHM4 YER072W	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	129	VTC1
O94740	reviewed	CDC37_SCHPO	Hsp90 co-chaperone Cdc37 (Cell division control protein 37) (Hsp90 chaperone protein kinase-targeting subunit)	cdc37 SPBC9B6.10	Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast)	466	cdc37
P22774	reviewed	HSP7M_SCHPO	Iron-sulfur cluster biogenesis chaperone, mitochondrial (EC 3.6.4.10)	ssc1 ssp1 SPAC664.11	Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast)	674	ssc1
O53353	reviewed	WHB2A_MYCTU	Transcriptional regulator WhiB2 (Probable chaperone WhiB2)	whiB2 Rv3260c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	89	whiB2
Q99KV1	reviewed	DJB11_MOUSE	DnaJ homolog subfamily B member 11 (APOBEC1-binding protein 2) (ABBP-2) (ER-associated DNAJ) (ER-associated Hsp40 co-chaperone) (Endoplasmic reticulum DNA J domain-containing protein 3) (ER-resident protein ERdj3) (ERdj3) (ERj3p)	Dnajb11	Mus musculus (Mouse)	358	Dnajb11
Q0VCX2	reviewed	BIP_BOVIN	Endoplasmic reticulum chaperone BiP (EC 3.6.4.10) (78 kDa glucose-regulated protein) (GRP-78) (Binding-immunoglobulin protein) (BiP) (Heat shock protein 70 family protein 5) (HSP70 family protein 5) (Heat shock protein family A member 5) (Immunoglobulin heavy chain-binding protein)	HSPA5 GRP78	Bos taurus (Bovine)	655	HSPA5
P20029	reviewed	BIP_MOUSE	Endoplasmic reticulum chaperone BiP (EC 3.6.4.10) (78 kDa glucose-regulated protein) (GRP-78) (Binding-immunoglobulin protein) (BiP) (Heat shock protein 70 family protein 5) (HSP70 family protein 5) (Heat shock protein family A member 5) (Immunoglobulin heavy chain-binding protein)	Hspa5 Grp78	Mus musculus (Mouse)	655	Hspa5
P06761	reviewed	BIP_RAT	Endoplasmic reticulum chaperone BiP (EC 3.6.4.10) (78 kDa glucose-regulated protein) (GRP-78) (Binding-immunoglobulin protein) (BiP) (Heat shock protein 70 family protein 5) (HSP70 family protein 5) (Heat shock protein family A member 5) (Immunoglobulin heavy chain-binding protein) (Steroidogenesis-activator polypeptide)	Hspa5 Grp78	Rattus norvegicus (Rat)	654	Hspa5
G5DBJ0	reviewed	CPP1_NICBE	Protein CHAPERONE-LIKE PROTEIN OF POR1, chloroplastic (NbCPP1)	CPP1	Nicotiana benthamiana	252	CPP1
Q10284	reviewed	SSB1_SCHPO	Ribosome-associated molecular chaperone sks2 (EC 3.6.4.10) (Heat shock cognate protein hsc1) (Hsp70 chaperone Ssb) (Suppressor of K-252a sensitivity protein 2)	sks2 hsc1 SPBC1709.05	Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast)	613	sks2
P55880	reviewed	YAJL_SALTY	Protein/nucleic acid deglycase YajL (EC 3.1.2.-) (EC 3.5.1.-) (EC 3.5.1.124) (Chaperone protein YajL) (Maillard deglycase)	yajL STM0433	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	196	yajL
P36604	reviewed	BIP_SCHPO	Endoplasmic reticulum chaperone BiP (EC 3.6.4.10) (Immunoglobulin heavy chain-binding protein homolog) (BiP)	bip1 bip SPAC22A12.15c	Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast)	663	bip1
Q6FW50	reviewed	BIP_CANGA	Endoplasmic reticulum chaperone BiP (EC 3.6.4.10) (Immunoglobulin heavy chain-binding protein homolog) (BiP)	KAR2 CAGL0D02948g	Candida glabrata (strain ATCC 2001 / BCRC 20586 / JCM 3761 / NBRC 0622 / NRRL Y-65 / CBS 138) (Yeast) (Nakaseomyces glabratus)	667	KAR2
P78695	reviewed	BIP_NEUCR	Endoplasmic reticulum chaperone BiP (EC 3.6.4.10) (Immunoglobulin heavy chain-binding protein homolog) (BiP)	grp78 NCU03982	Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987)	661	grp78
Q75C78	reviewed	BIP_EREGS	Endoplasmic reticulum chaperone BiP (EC 3.6.4.10) (Immunoglobulin heavy chain-binding protein homolog) (BiP)	KAR2 ACR038W	Eremothecium gossypii (strain ATCC 10895 / CBS 109.51 / FGSC 9923 / NRRL Y-1056) (Yeast) (Ashbya gossypii)	674	KAR2
P9WMJ9	reviewed	DNAK_MYCTU	Chaperone protein DnaK (HSP70) (Heat shock 70 kDa protein) (Heat shock protein 70)	dnaK Rv0350 MTCY13E10.10	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	625	dnaK
O14114	reviewed	ATD2_SCHPO	ATPase histone chaperone abo1 (EC 3.6.1.-) (ATPase family AAA domain-containing protein abo1) (AAA-ATPase)	abo1 SPAC31G5.19	Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast)	1190	abo1
P24932	reviewed	SHUT_ADE02	Shutoff protein (100 kDa protein) (p100K) (100K-chaperone protein) (L4-100K) (Shutoff protein 100K)	L4	Human adenovirus C serotype 2 (HAdV-2) (Human adenovirus 2)	805	L4
Q5KUG0	reviewed	ICMF_GEOKA	Fused isobutyryl-CoA mutase [Includes: Isobutyryl-CoA mutase (ICM) (EC 5.4.99.13); P-loop GTPase (EC 3.6.5.-) (G-protein chaperone)]	icmF GK3391	Geobacillus kaustophilus (strain HTA426)	1086	icmF
Q1LRY0	reviewed	ICMF_CUPMC	Fused isobutyryl-CoA mutase [Includes: Isobutyryl-CoA mutase (ICM) (EC 5.4.99.13); P-loop GTPase (EC 3.6.5.-) (G-protein chaperone)]	icmF sbm Rmet_0210	Cupriavidus metallidurans (strain ATCC 43123 / DSM 2839 / NBRC 102507 / CH34) (Ralstonia metallidurans)	1093	icmF
P13390	reviewed	FIBL1_BPT5	Side tail fiber protein pb1 (STF-pb1) (EC 3.4.21.-) (LTF-pb1) (Tail protein pb1) [Cleaved into: Mature tail spike protein; Intramolecular chaperone]	ltf T5.133 T5p131	Escherichia phage T5 (Enterobacteria phage T5)	1396	ltf
Q96A04	reviewed	TSACC_HUMAN	TSSK6-activating co-chaperone protein (SSTK-interacting protein) (SIP) (SSTK-IP)	TSACC C1orf182	Homo sapiens (Human)	125	TSACC
P49714	reviewed	FIBER_BPK1E	Tail spike protein (TSP) (Endo-N-acetylneuraminidase) (Endo-N) (Endo-alpha-sialidase) (EC 3.2.1.129) (EndoNE) [Cleaved into: Mature tail spike protein; Intramolecular chaperone]	GP90 END	Escherichia phage K1E (Bacteriophage K1E)	811	GP90
Q8ZR95	reviewed	COPA_SALTY	Copper-exporting P-type ATPase (EC 7.2.2.8) (Copper-exporting P-type ATPase A) (Cu(+)-exporting ATPase) (Soluble copper chaperone CopA(Z))	copA STM0498	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	833	copA
A1C3M0	reviewed	GTFB_STRPA	UDP-N-acetylglucosamine--peptide N-acetylglucosaminyltransferase stabilizing protein GtfB (Glycosyltransferase chaperone Gtf2) (Glycosyltransferase stabilizing protein GtfB) (Glycosyltransferase-stabilizing protein Gtf2)	gtfB gtf2	Streptococcus parasanguinis	439	gtfB
Q9HA92	reviewed	RSAD1_HUMAN	Radical S-adenosyl methionine domain-containing protein 1, mitochondrial (Putative heme chaperone)	RSAD1	Homo sapiens (Human)	442	RSAD1
Q90955	reviewed	TEBP_CHICK	Prostaglandin E synthase 3 (EC 5.3.99.3) (Cytosolic prostaglandin E2 synthase) (cPGES) (Hsp90 co-chaperone) (Progesterone receptor complex p23) (Telomerase-binding protein p23)	PTGES3 TEBP	Gallus gallus (Chicken)	146	PTGES3
Q04830	reviewed	FIBER_BPK1F	Tail spike protein (TSP) (Endo-N-acetylneuraminidase) (Endo-N) (Endo-alpha-sialidase) (EC 3.2.1.129) (EndoNF) (G102) [Cleaved into: Mature tail spike protein; Intramolecular chaperone]		Escherichia phage K1F (Bacteriophage K1F)	1064	
Q5QJ74	reviewed	TBCEL_HUMAN	Tubulin-specific chaperone cofactor E-like protein (EL) (Leucine-rich repeat-containing protein 35)	TBCEL LRRC35	Homo sapiens (Human)	424	TBCEL
P78810	reviewed	VTC4_SCHPO	Vacuolar transporter chaperone complex subunit 4 (Polyphosphate kinase) (SPX-dependent polyphosphate polymerase VTC subunit 4) (Vacuolar membrane polyphosphate polymerase catalytic subunit) (PolyP polymerase) (EC 2.7.4.1)	vtc4 SPCC1322.14c	Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast)	721	vtc4
Q382V9	reviewed	VTC4_TRYB2	Vacuolar transporter chaperone complex subunit 4 (Polyphosphate kinase) (SPX-dependent polyphosphate polymerase VTC subunit 4) (Vacuolar membrane polyphosphate polymerase catalytic subunit) (PolyP polymerase) (EC 2.7.4.1)	vtc4 Tb11.01.4040	Trypanosoma brucei brucei (strain 927/4 GUTat10.1)	793	vtc4
Q9UR17	reviewed	VTC1_SCHPO	Vacuolar transporter chaperone complex subunit 1 (Negative regulator of cdc42) (SPX-dependent polyphosphate polymerase VTC subunit 1) (Vacuolar membrane polyphosphate polymerase accessory subunit 1) (PolyP polymerase)	nrf1 vtc1 SPBC21B10.04c	Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast)	122	nrf1
Q5R4P0	reviewed	BIP_PONAB	Endoplasmic reticulum chaperone BiP (EC 3.6.4.10) (78 kDa glucose-regulated protein) (GRP-78) (Binding-immunoglobulin protein) (BiP) (Heat shock protein 70 family protein 5) (HSP70 family protein 5) (Heat shock protein family A member 5) (Immunoglobulin heavy chain-binding protein)	HSPA5 GRP78	Pongo abelii (Sumatran orangutan) (Pongo pygmaeus abelii)	654	HSPA5
Q90593	reviewed	BIP_CHICK	Endoplasmic reticulum chaperone BiP (EC 3.6.4.10) (78 kDa glucose-regulated protein) (GRP-78) (Binding-immunoglobulin protein) (BiP) (Heat shock protein 70 family protein 5) (HSP70 family protein 5) (Heat shock protein family A member 5) (Immunoglobulin heavy chain-binding protein)	HSPA5 GRP78	Gallus gallus (Chicken)	652	HSPA5
P0A9I5	reviewed	NAPD_ECOLI	Chaperone NapD (NapA signal peptide-binding chaperone NapD)	napD yojF b2207 JW2195	Escherichia coli (strain K12)	87	napD
Q3S4T7	reviewed	BIP_ICTTR	Endoplasmic reticulum chaperone BiP (EC 3.6.4.10) (78 kDa glucose-regulated protein) (GRP-78) (Binding-immunoglobulin protein) (BiP) (Heat shock protein 70 family protein 5) (HSP70 family protein 5) (Heat shock protein family A member 5) (Immunoglobulin heavy chain-binding protein)	HSPA5 GRP78	Ictidomys tridecemlineatus (Thirteen-lined ground squirrel) (Spermophilus tridecemlineatus)	654	HSPA5
G3I8R9	reviewed	BIP_CRIGR	Endoplasmic reticulum chaperone BiP (EC 3.6.4.10) (78 kDa glucose-regulated protein) (GRP-78) (Binding-immunoglobulin protein) (BiP) (Heat shock protein 70 family protein 5) (HSP70 family protein 5) (Heat shock protein family A member 5) (Immunoglobulin heavy chain-binding protein)	HSPA5 GRP78 I79_019946	Cricetulus griseus (Chinese hamster) (Cricetulus barabensis griseus)	654	HSPA5
P34935	reviewed	BIP_PIG	Endoplasmic reticulum chaperone BiP (EC 3.6.4.10) (78 kDa glucose-regulated protein) (GRP-78) (Binding-immunoglobulin protein) (BiP) (Heat shock protein 70 family protein 5) (HSP70 family protein 5) (Heat shock protein family A member 5) (Immunoglobulin heavy chain-binding protein)	HSPA5 GRP78	Sus scrofa (Pig)	262	HSPA5
P07823	reviewed	BIP_MESAU	Endoplasmic reticulum chaperone BiP (EC 3.6.4.10) (78 kDa glucose-regulated protein) (GRP-78) (Binding-immunoglobulin protein) (BiP) (Heat shock protein 70 family protein 5) (HSP70 family protein 5) (Heat shock protein family A member 5) (Immunoglobulin heavy chain-binding protein)	HSPA5 GRP78	Mesocricetus auratus (Golden hamster)	654	HSPA5
P31697	reviewed	FIMC_ECOLI	Chaperone protein FimC	fimC b4316 JW4279	Escherichia coli (strain K12)	241	fimC
P52062	reviewed	HEMW_ECOLI	Heme chaperone HemW	hemW yggW b2955 JW2922	Escherichia coli (strain K12)	378	hemW
Q9JK72	reviewed	CCS_RAT	Copper chaperone for superoxide dismutase (Superoxide dismutase copper chaperone)	Ccs	Rattus norvegicus (Rat)	274	Ccs
P33030	reviewed	YEIR_ECOLI	Zinc chaperone YeiR (EC 3.6.5.-)	yeiR b2173 JW2161	Escherichia coli (strain K12)	328	yeiR
P36662	reviewed	TORD_ECOLI	Chaperone protein TorD	torD b0998 JW0983	Escherichia coli (strain K12)	199	torD
Q12245	reviewed	POC4_YEAST	Proteasome chaperone 4	POC4 DMP1 YPL144W	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	148	POC4
Q9SJZ7	reviewed	DNJA6_ARATH	Chaperone protein dnaJ A6, chloroplastic (atDjA6) (Chaperone protein dnaJ A26) (AtDjA26)	DJA6 ATJ26 At2g22360	Arabidopsis thaliana (Mouse-ear cress)	442	DJA6
Q5EAC6	reviewed	CDC37_BOVIN	Hsp90 co-chaperone Cdc37 (Hsp90 chaperone protein kinase-targeting subunit) (p50Cdc37) [Cleaved into: Hsp90 co-chaperone Cdc37, N-terminally processed]	CDC37	Bos taurus (Bovine)	380	CDC37
Q5U2R7	reviewed	MESD_RAT	LRP chaperone MESD (LDLR chaperone MESD) (Mesoderm development candidate 2) (Mesoderm development protein)	Mesd Mesdc2	Rattus norvegicus (Rat)	224	Mesd
P27254	reviewed	ARGK_ECOLI	GTPase ArgK (EC 3.6.5.-) (G-protein chaperone)	argK ygfD b2918 JW2885	Escherichia coli (strain K12)	331	argK
P0A6L9	reviewed	HSCB_ECOLI	Co-chaperone protein HscB (Hsc20)	hscB yfhE b2527 JW2511	Escherichia coli (strain K12)	171	hscB
P0DO03	reviewed	DJA8_ORYSJ	Chaperone protein dnaJ A8, chloroplastic (OsDjA8)	DJA8 Os05g0334400 LOC_Os05g26926 OJ1005_D04.18 OSJNBa0049D13.4	Oryza sativa subsp. japonica (Rice)	447	DJA8
Q9CZP5	reviewed	BCS1_MOUSE	Mitochondrial chaperone BCS1 (BCS1-like protein)	Bcs1l	Mus musculus (Mouse)	418	Bcs1l
Q39079	reviewed	DNJ13_ARATH	Chaperone protein dnaJ 13 (AtDjB13) (AtJ13)	ATJ13 B13 D3 At2g35720 T20F21.9	Arabidopsis thaliana (Mouse-ear cress)	538	ATJ13
O02108	reviewed	CDC37_CAEEL	Probable Hsp90 co-chaperone cdc37 (Cell division cycle-related protein 37) (Hsp90 chaperone protein kinase-targeting subunit)	cdc-37 W08F4.8	Caenorhabditis elegans	370	cdc-37
Q94BT9	reviewed	ATOX1_ARATH	Copper transport protein ATX1 (Copper chaperone ATX1)	ATX1 At1g66240 T6J19.6	Arabidopsis thaliana (Mouse-ear cress)	76	ATX1
O82089	reviewed	CCH_ARATH	Copper transport protein CCH (Copper chaperone CCH)	CCH At3g56240 F18O21.200	Arabidopsis thaliana (Mouse-ear cress)	121	CCH
Q38813	reviewed	DNAJ1_ARATH	Chaperone protein dnaJ 1, mitochondrial (AtDjB1) (AtJ1)	ATJ1 B1 At1g28210 F3H9.13	Arabidopsis thaliana (Mouse-ear cress)	408	ATJ1
