Source database	Reference DB	Reference ID	interaction detection name	interaction detection reference DB	interaction detection reference ID	Protein 1 confidence unit	Protein 1 confidence value	Protein 1 is overexpressed	Protein 1 is tagged	Protein 1 fullName	Protein 1 shortName	Protein 1 organism	Protein 1 xref DB	Protein 1 xref ID	Protein 2 confidence unit	Protein 2 confidence value	Protein 2 is overexpressed	Protein 2 is tagged	Protein 2 fullName	Protein 2 shortName	Protein 2 organism	Protein 2 xref DB	Protein 2 xref ID
MIPS	PubMed	10557084	coip: coimmunoprecipitation	MI	0019	boolean	1	false	false	FZD1; frizzled 1 (precursor)	82	9606	SP	Q9UP38	boolean	1	false	false	WNT3A; WNT-3A protein (precursor)	83	9606	SP	P56704
MIPS	PubMed	10557084	coip: coimmunoprecipitation	MI	0019	boolean	1	false	false	WNT3A; WNT-3A protein (precursor)	83	9606	SP	P56704	boolean	1	false	false	FZD1; frizzled 1 (precursor)	82	9606	SP	Q9UP38
MIPS	PubMed	10557084	coip: coimmunoprecipitation	MI	0019	boolean	1	false	false	FZD1; frizzled 1 (precursor)	82	9606	SP	Q9UP38	boolean	1	false	false	WNT5A; WNT-5A protein (precursor)	84	9606	SP	P41221
MIPS	PubMed	10557084	coip: coimmunoprecipitation	MI	0019	boolean	1	false	false	WNT5A; WNT-5A protein (precursor)	84	9606	SP	P41221	boolean	1	false	false	FZD1; frizzled 1 (precursor)	82	9606	SP	Q9UP38
MIPS	PubMed	8946919	coip: coimmunoprecipitation	MI	0019	boolean	1	false	false	RB1;RB-1; retinoblastoma-associated protein (Rb protein)	85	10090	SP	P13405	boolean	0	false	false	; CCAAT/enhancer-binding protein (C/EBP)	86	10090	SP	P28033
MIPS	PubMed	8946919	coip: coimmunoprecipitation	MI	0019	boolean	0	false	false	; CCAAT/enhancer-binding protein (C/EBP)	86	10090	SP	P28033	boolean	1	false	false	RB1;RB-1; retinoblastoma-associated protein (Rb protein)	85	10090	SP	P13405
MIPS	PubMed	10551867	two hybrid	MI	0018	boolean	0	false	false	SSTR2; somatostatin receptor type 2	87	10116	SP	P30680	boolean	0	false	false	SHANK1; SH3 and multiple ankyrin repeat domains protein 1 (Shank1) (SSTRIP)	88	9606	SP	Q9Y566
MIPS	PubMed	10551867	far western blotting	MI	0047	boolean	0	false	false	SHANK1; SH3 and multiple ankyrin repeat domains protein 1 (Shank1) (SSTRIP)	88	9606	SP	Q9Y566	boolean	0	false	false	SSTR2; somatostatin receptor type 2	87	10116	SP	P30680
MIPS	PubMed	9064349	coip: coimmunoprecipitation	MI	0019	boolean	0	false	false	NCF2; p67phox protein (neutrophil cytosolic factor	90	9606	SP	Q8NFC7	boolean	0	false	false	NCF4; p40phox protein (neutrophil cytosolic factor 4)	91	9606	SP	Q15080
MIPS	PubMed	10551867	coip: coimmunoprecipitation	MI	0019	boolean	0	false	false	SSTR2; somatostatin receptor type 2	87	10116	SP	P30680	boolean	0	false	false	SHANK1; SH3 and multiple ankyrin repeat domains protein 1 (Shank1) (SSTRIP)	88	9606	SP	Q9Y566
MIPS	PubMed	8756645	coip: coimmunoprecipitation	MI	0019	boolean	0	false	false	; retinoblastoma-associated protein RB (retinoblastoma susceptibility protein)	71	40674	TREMBL	-	boolean	0	false	false	; retinoblastoma-associated protein RB (retinoblastoma susceptibility protein)	71	40674	TREMBL	-
MIPS	PubMed	8756645	copurification	MI	0025	boolean	0	false	false	; retinoblastoma-associated protein RB (retinoblastoma susceptibility protein)	71	40674	TREMBL	-	boolean	0	false	false	; retinoblastoma-associated protein RB (retinoblastoma susceptibility protein)	71	40674	TREMBL	-
MIPS	PubMed	9407065	copurification	MI	0025	boolean	0	false	false	FE65; Amyloid beta A4 precursor protein-binding family B member 1 (FE65 protein)	92	10116	TREMBL	Q99MK3	boolean	0	false	false	MENA; ENABLED homolog protein	89	10090	SP	P70433
MIPS	PubMed	9407065	coip: coimmunoprecipitation	MI	0019	boolean	0	false	false	FE65; Amyloid beta A4 precursor protein-binding family B member 1 (FE65 protein)	92	10116	TREMBL	Q99MK3	boolean	0	false	false	MENA; ENABLED homolog protein	89	10090	SP	P70433
MIPS	PubMed	9407065	copurification	MI	0025	boolean	0	false	false	; Msb1 protein	93	10090	TREMBL	-	boolean	0	false	false	MENA; ENABLED homolog protein	89	10090	SP	P70433
MIPS	PubMed	9407065	copurification	MI	0025	boolean	0	false	false	Nedd; Nedd4 protein	97	10090	SP	O08758	boolean	0	false	false	MENA; ENABLED homolog protein	89	10090	SP	P70433
MIPS	PubMed	10545505	coip: coimmunoprecipitation	MI	0019	boolean	1	false	false	PTK2;FAK1;FAK; focal adhesion kinase 1 (pp125FAK)	94	9606	SP	Q05397	boolean	1	false	false	PXN; paxillin	95	9606	SP	P49023
MIPS	PubMed	9407065	copurification	MI	0025	boolean	0	false	false	YAP; Yes-associated protein	96	10090	SP	P46938	boolean	0	false	false	MENA; ENABLED homolog protein	89	10090	SP	P70433
MIPS	PubMed	10545505	coip: coimmunoprecipitation	MI	0019	boolean	1	false	false	PTK2;FAK1;FAK; focal adhesion kinase 1 (pp125FAK)	94	9606	SP	Q05397	boolean	1	false	false	PXN; paxillin	95	9606	SP	P49023
MIPS	PubMed	10545505	coip: coimmunoprecipitation	MI	0019	boolean	1	false	false	PTK2;FAK1;FAK; focal adhesion kinase 1 (pp125FAK)	94	9606	SP	Q05397	boolean	1	false	false	VCL; vinculin	98	9606	SP	P18206
MIPS	PubMed	8798717	coip: coimmunoprecipitation	MI	0019	boolean	0	false	false	RB1; retinoblastoma-associated protein RB; retinoblastoma susceptibility protein	99	9606	SP	P06400	boolean	0	false	false	; p50 protein	100	9606	TREMBL	-
MIPS	PubMed	8798717	copurification	MI	0025	boolean	0	false	false	RB1; retinoblastoma-associated protein RB; retinoblastoma susceptibility protein	99	9606	SP	P06400	boolean	0	false	false	; p50 protein	100	9606	TREMBL	-
MIPS	PubMed	10545505	coip: coimmunoprecipitation	MI	0019	boolean	1	false	false	PTK2;FAK1;FAK; focal adhesion kinase 1 (pp125FAK)	94	9606	SP	Q05397	boolean	1	false	false	"BCAR1;CRKAS;CAS; 
           breast cancer anti-estrogen resistance 1 protein (p130Cas)"	101	9606	SP	P56945
MIPS	PubMed	9372966	two hybrid	MI	0018	boolean	1	false	false	CDKN1A; Cyclin-dependent kinase inhibitor 1 (p21)	103	10090	SP	P39689	boolean	1	false	false	CEBPA; CCAAT/enhancer binding protein (C/EBP), alpha	102	10090	SP	P53566
MIPS	PubMed	9372966	coip: coimmunoprecipitation	MI	0019	boolean	1	false	false	CDKN1A; Cyclin-dependent kinase inhibitor 1 (p21)	103	10090	SP	P39689	boolean	1	false	false	CEBPA; CCAAT/enhancer binding protein (C/EBP), alpha	102	10090	SP	P53566
MIPS	PubMed	9367993	two hybrid	MI	0018	boolean	1	false	false	Noc2; Rabphilin-3a related protein	104	10116	TREMBL	o54880	boolean	1	false	false	ZYX; zyxin	105	10090	SP	62523
MIPS	PubMed	9367993	coip: coimmunoprecipitation	MI	0019	boolean	1	false	false	Noc2; Rabphilin-3a related protein	104	10116	TREMBL	o54880	boolean	1	false	false	ZYX; zyxin	105	10090	SP	62523
MIPS	PubMed	9400388	coip: coimmunoprecipitation	MI	0019	boolean	0	false	false	ADORA1; Adenosine A1 receptor (A1-AdoR)	106	10116	SP	P25099	boolean	1	false	false	GNAI3; Guanine nucleotide-binding protein G(k), alpha subunit (G(i) alpha-3)	107	10116	SP	P08753
MIPS	PubMed	9400388	coip: coimmunoprecipitation	MI	0019	boolean	0	false	false	ADORA1; Adenosine A1 receptor (A1-AdoR)	106	10116	SP	P25099	boolean	0	false	false	GNAO1; Guanine nucleotide-binding protein G(O), alpha subunit (G(O) alpha-1)	108	10116	SP	P04900
MIPS	PubMed	9353320	coip: coimmunoprecipitation	MI	0019	boolean	0	false	false	PLAUR; Urokinase-type plasminogen activator receptor (uPAR)	109	9606	TREMBL	Q12876	boolean	0	false	false	IL6ST; Interleukin-6 receptor beta chain (gp130)	113	9606	SP	P40189
MIPS	PubMed	8927054	two hybrid	MI	0018	boolean	1	false	false	SIM1; single-minded homolog 1 (mSim1)	112	10090	SP	Q61045	boolean	1	false	false	ARNT; Aryl hydrocarbon receptor nuclear translocator (ARNT protein)	114	9606	SP	P27540
MIPS	PubMed	8927054	coip: coimmunoprecipitation	MI	0019	boolean	1	false	false	ARNT; Aryl hydrocarbon receptor nuclear translocator (ARNT protein)	114	9606	SP	P27540	boolean	1	false	false	SIM1; single-minded homolog 1 (mSim1)	112	10090	SP	Q61045
MIPS	PubMed	8927054	two hybrid	MI	0018	boolean	0	false	false	SIM2; single-minded homolog 2 (mSim2)	115	10090	SP	Q61079	boolean	1	false	false	ARNT; Aryl hydrocarbon receptor nuclear translocator (ARNT protein)	114	9606	SP	P27540
MIPS	PubMed	8927054	coip: coimmunoprecipitation	MI	0019	boolean	1	false	false	ARNT; Aryl hydrocarbon receptor nuclear translocator (ARNT protein)	114	9606	SP	P27540	boolean	0	false	false	SIM2; single-minded homolog 2 (mSim2)	115	10090	SP	Q61079
MIPS	PubMed	8927054	two hybrid	MI	0018	boolean	1	false	false	ARNT; Aryl hydrocarbon receptor nuclear translocator (ARNT protein)	114	9606	SP	P27540	boolean	0	false	false	SIM2; single-minded homolog 2 (mSim2)	115	10090	SP	Q61079
MIPS	PubMed	8927054	two hybrid	MI	0018	boolean	1	false	false	ARNT; Aryl hydrocarbon receptor nuclear translocator (ARNT protein)	114	9606	SP	P27540	boolean	1	false	false	SIM1; single-minded homolog 1 (mSim1)	112	10090	SP	Q61045
MIPS	PubMed	8927054	two hybrid	MI	0018	boolean	1	false	false	ARNT; Aryl hydrocarbon receptor nuclear translocator (ARNT protein)	114	9606	SP	P27540	boolean	1	false	false	ARNT; Aryl hydrocarbon receptor nuclear translocator (ARNT protein)	114	9606	SP	P27540
MIPS	PubMed	8927054	two hybrid	MI	0018	boolean	1	false	false	ARNT; Aryl hydrocarbon receptor nuclear translocator (ARNT protein)	114	9606	SP	P27540	boolean	0	false	false	ARNT2; Aryl hydrocarbon receptor nuclear translocator 2 (ARNT protein 2)	116	40674	SP	Q9HBZ2 (human) or sp
MIPS	PubMed	8927054	two hybrid	MI	0018	boolean	0	false	false	ARNT2; Aryl hydrocarbon receptor nuclear translocator 2 (ARNT protein 2)	116	40674	SP	Q9HBZ2 (human) or sp	boolean	1	false	false	ARNT; Aryl hydrocarbon receptor nuclear translocator (ARNT protein)	114	9606	SP	P27540
MIPS	PubMed	8927054	two hybrid	MI	0018	boolean	0	false	false	ARNT2; Aryl hydrocarbon receptor nuclear translocator 2 (ARNT protein 2)	116	40674	SP	Q9HBZ2 (human) or sp	boolean	0	false	false	ARNT2; Aryl hydrocarbon receptor nuclear translocator 2 (ARNT protein 2)	116	40674	SP	Q9HBZ2 (human) or sp
MIPS	PubMed	8927054	two hybrid	MI	0018	boolean	0	false	false	ARNT2; Aryl hydrocarbon receptor nuclear translocator 2 (ARNT protein 2)	116	40674	SP	Q9HBZ2 (human) or sp	boolean	1	false	false	SIM1; single-minded homolog 1 (mSim1)	112	10090	SP	Q61045
MIPS	PubMed	8927054	two hybrid	MI	0018	boolean	1	false	false	SIM1; single-minded homolog 1 (mSim1)	112	10090	SP	Q61045	boolean	0	false	false	ARNT2; Aryl hydrocarbon receptor nuclear translocator 2 (ARNT protein 2)	116	40674	SP	Q9HBZ2 (human) or sp
MIPS	PubMed	8927054	two hybrid	MI	0018	boolean	0	false	false	SIM2; single-minded homolog 2 (mSim2)	115	10090	SP	Q61079	boolean	0	false	false	ARNT2; Aryl hydrocarbon receptor nuclear translocator 2 (ARNT protein 2)	116	40674	SP	Q9HBZ2 (human) or sp
MIPS	PubMed	8927054	two hybrid	MI	0018	boolean	1	false	false	ARNT; Aryl hydrocarbon receptor nuclear translocator (ARNT protein)	114	9606	SP	P27540	boolean	0	false	false	AHR; Aryl hydrocarbon receptor (AhR)	117	40674	TREMBL	
MIPS	PubMed	8927054	two hybrid	MI	0018	boolean	0	false	false	ARNT2; Aryl hydrocarbon receptor nuclear translocator 2 (ARNT protein 2)	116	40674	SP	Q9HBZ2 (human) or sp	boolean	0	false	false	AHR; Aryl hydrocarbon receptor (AhR)	117	40674	TREMBL	
MIPS	PubMed	8927054	two hybrid	MI	0018	boolean	0	false	false	AHR; Aryl hydrocarbon receptor (AhR)	117	40674	TREMBL		boolean	1	false	false	ARNT; Aryl hydrocarbon receptor nuclear translocator (ARNT protein)	114	9606	SP	P27540
MIPS	PubMed	11901144	coip: coimmunoprecipitation	MI	0019	boolean	0	false	false	PKD1; polycystin 1 precursor (autosomal dominant polycystic kidney disease protein 1)	118	9606	SP	P98161	boolean	0	false	false	PKD2; polycystin 2 (autosomal dominant polycystic kidney disease type II protein)	119	9606	SP	Q13563
MIPS	PubMed	11901144	coip: coimmunoprecipitation	MI	0019	boolean	0	false	false	PKD2; polycystin 2 (autosomal dominant polycystic kidney disease type II protein)	119	9606	SP	Q13563	boolean	0	false	false	PKD1; polycystin 1 precursor (autosomal dominant polycystic kidney disease protein 1)	118	9606	SP	P98161
MIPS	PubMed	11901144	experimental knowledge based	MI	0046	boolean	0	false	false	PKD1; polycystin 1 precursor (autosomal dominant polycystic kidney disease protein 1)	118	9606	SP	P98161	boolean	0	false	false	PKD2; polycystin 2 (autosomal dominant polycystic kidney disease type II protein)	119	9606	SP	Q13563
MIPS	PubMed	10527873	two hybrid	MI	0018	boolean	0	false	false	SHANK2; proline-rich synapse associated protein 1 (ProSAP1)	120	10116	SP	Q9QX74	boolean	0	false	false	DLGAP1;GKAP; SAP90/PSD-95-associated protein 1, SAPAP1 (guanylate kinase-associated protein rGKAP)	122	10116	SP	P97836
MIPS	PubMed	10527873	two hybrid	MI	0018	boolean	0	false	false	SHANK3; Proline rich synapse associated protein 2 (ProSAP2)	121	10116	SP	Q9JLU4	boolean	0	false	false	DLGAP1;GKAP; SAP90/PSD-95-associated protein 1, SAPAP1 (guanylate kinase-associated protein rGKAP)	122	10116	SP	P97836
MIPS	PubMed	10527873	two hybrid	MI	0018	boolean	0	false	false	SHANK2; proline-rich synapse associated protein 1 (ProSAP1)	120	10116	SP	Q9QX74	boolean	0	false	false	DLGAP2;DAP2; SAP90/PSD-95-associated protein 2 (SAPAP2)	123	10116	SP	P97837
MIPS	PubMed	10527873	two hybrid	MI	0018	boolean	0	false	false	SHANK3; Proline rich synapse associated protein 2 (ProSAP2)	121	10116	SP	Q9JLU4	boolean	0	false	false	DLGAP2;DAP2; SAP90/PSD-95-associated protein 2 (SAPAP2)	123	10116	SP	P97837
MIPS	PubMed	10527873	two hybrid	MI	0018	boolean	0	false	false	SHANK2; proline-rich synapse associated protein 1 (ProSAP1)	120	10116	SP	Q9QX74	boolean	0	false	false	DLGAP3;DAP3; disks large-associated protein 3 (SAP90/PSD-95-associated protein 3)	124	10116	SP	P97838
MIPS	PubMed	10527873	two hybrid	MI	0018	boolean	0	false	false	SHANK3; Proline rich synapse associated protein 2 (ProSAP2)	121	10116	SP	Q9JLU4	boolean	0	false	false	DLGAP3;DAP3; disks large-associated protein 3 (SAP90/PSD-95-associated protein 3)	124	10116	SP	P97838
MIPS	PubMed	10527873	two hybrid	MI	0018	boolean	0	false	false	SHANK2; proline-rich synapse associated protein 1 (ProSAP1)	120	10116	SP	Q9QX74	boolean	0	false	false	DLGAP4;DAP; disks large-associated protein 4 (SAP90/PSD-95-associated protein 4)	125	10116	SP	P97839
MIPS	PubMed	10527873	two hybrid	MI	0018	boolean	0	false	false	SHANK3; Proline rich synapse associated protein 2 (ProSAP2)	121	10116	SP	Q9JLU4	boolean	0	false	false	DLGAP4;DAP; disks large-associated protein 4 (SAP90/PSD-95-associated protein 4)	125	10116	SP	P97839
MIPS	PubMed	10527873	coip: coimmunoprecipitation	MI	0019	boolean	0	false	false	DLGAP1;GKAP; SAP90/PSD-95-associated protein 1, SAPAP1 (guanylate kinase-associated protein rGKAP)	122	10116	SP	P97836	boolean	1	false	false	DLG4;PSD95; Presynaptic density protein 95 (Presynaptic protein SAP90)	126	10116	SP	P31016
MIPS	PubMed	10527873	coip: coimmunoprecipitation	MI	0019	boolean	1	false	false	DLG4;PSD95; Presynaptic density protein 95 (Presynaptic protein SAP90)	126	10116	SP	P31016	boolean	0	false	false	DLGAP1;GKAP; SAP90/PSD-95-associated protein 1, SAPAP1 (guanylate kinase-associated protein rGKAP)	122	10116	SP	P97836
MIPS	PubMed	10527873	coip: coimmunoprecipitation	MI	0019	boolean	0	false	false	SHANK3; Proline rich synapse associated protein 2 (ProSAP2)	121	10116	SP	Q9JLU4	boolean	0	false	false	DLGAP1;GKAP; SAP90/PSD-95-associated protein 1, SAPAP1 (guanylate kinase-associated protein rGKAP)	122	10116	SP	P97836
MIPS	PubMed	10527873	coip: coimmunoprecipitation	MI	0019	boolean	0	false	false	SHANK3; Proline rich synapse associated protein 2 (ProSAP2)	121	10116	SP	Q9JLU4	boolean	1	false	false	DLG4;PSD95; Presynaptic density protein 95 (Presynaptic protein SAP90)	126	10116	SP	P31016
MIPS	PubMed	10527873	coip: coimmunoprecipitation	MI	0019	boolean	0	false	false	SHANK2; proline-rich synapse associated protein 1 (ProSAP1)	120	10116	SP	Q9QX74	boolean	0	false	false	DLGAP1;GKAP; SAP90/PSD-95-associated protein 1, SAPAP1 (guanylate kinase-associated protein rGKAP)	122	10116	SP	P97836
MIPS	PubMed	10527873	coip: coimmunoprecipitation	MI	0019	boolean	0	false	false	DLGAP1;GKAP; SAP90/PSD-95-associated protein 1, SAPAP1 (guanylate kinase-associated protein rGKAP)	122	10116	SP	P97836	boolean	0	false	false	SHANK2; proline-rich synapse associated protein 1 (ProSAP1)	120	10116	SP	Q9QX74
MIPS	PubMed	10527873	coip: coimmunoprecipitation	MI	0019	boolean	0	false	false	SHANK2; proline-rich synapse associated protein 1 (ProSAP1)	120	10116	SP	Q9QX74	boolean	1	false	false	DLG4;PSD95; Presynaptic density protein 95 (Presynaptic protein SAP90)	126	10116	SP	P31016
MIPS	PubMed	8927054	two hybrid	MI	0018	boolean	1	false	false	HIF1A; Hypoxia-inducible factor 1 alpha (HIF-1 alpha) (MOP1)	127	9606	SP	Q16665	boolean	1	false	false	ARNT; Aryl hydrocarbon receptor nuclear translocator (ARNT protein)	114	9606	SP	P27540
MIPS	PubMed	8927054	two hybrid	MI	0018	boolean	1	false	false	HIF1A; Hypoxia-inducible factor 1 alpha (HIF-1 alpha) (MOP1)	127	9606	SP	Q16665	boolean	0	false	false	ARNT2; Aryl hydrocarbon receptor nuclear translocator 2 (ARNT protein 2)	116	40674	SP	Q9HBZ2 (human) or sp
MIPS	PubMed	8927054	two hybrid	MI	0018	boolean	0	false	false	ARNT2; Aryl hydrocarbon receptor nuclear translocator 2 (ARNT protein 2)	116	40674	SP	Q9HBZ2 (human) or sp	boolean	1	false	false	HIF1A; Hypoxia-inducible factor 1 alpha (HIF-1 alpha) (MOP1)	127	9606	SP	Q16665
MIPS	PubMed	8927054	two hybrid	MI	0018	boolean	1	false	false	ARNT; Aryl hydrocarbon receptor nuclear translocator (ARNT protein)	114	9606	SP	P27540	boolean	1	false	false	HIF1A; Hypoxia-inducible factor 1 alpha (HIF-1 alpha) (MOP1)	127	9606	SP	Q16665
MIPS	PubMed	10514494	two hybrid	MI	0018	boolean	1	false	false	TGN38; trans-Golgi network integral membrane protein TGN38 (precursor)	128	10116	SP	P19814	boolean	1	false	false	PPP1R9A; neurabin-I	129	10116	SP	O35867
MIPS	PubMed	10514494	two hybrid	MI	0018	boolean	1	false	false	TGN38; trans-Golgi network integral membrane protein TGN38 (precursor)	128	10116	SP	P19814	boolean	1	false	false	PPP1R9A; neurabin-I	129	10116	SP	O35867
MIPS	PubMed	10514494	copurification	MI	0025	boolean	1	false	false	TGN38; trans-Golgi network integral membrane protein TGN38 (precursor)	128	10116	SP	P19814	boolean	1	false	false	PPP1R9A; neurabin-I	129	10116	SP	O35867
MIPS	PubMed	10514494	copurification	MI	0025	boolean	1	false	false	PPP1R9A; neurabin-I	129	10116	SP	O35867	boolean	1	false	false	TGN38; trans-Golgi network integral membrane protein TGN38 (precursor)	128	10116	SP	P19814
MIPS	PubMed	10514494	far western blotting	MI	0047	boolean	1	false	false	PPP1R9A; neurabin-I	129	10116	SP	O35867	boolean	1	false	false	TGN38; trans-Golgi network integral membrane protein TGN38 (precursor)	128	10116	SP	P19814
MIPS	PubMed	10514494	coip: coimmunoprecipitation	MI	0019	boolean	1	false	false	TGN38; trans-Golgi network integral membrane protein TGN38 (precursor)	128	10116	SP	P19814	boolean	1	false	false	PPP1R9A; neurabin-I	129	10116	SP	O35867
MIPS	PubMed	10514494	two hybrid	MI	0018	boolean	1	false	false	TGN38; trans-Golgi network integral membrane protein TGN38 (precursor)	128	10116	SP	P19814	boolean	1	false	false	PPP1R9B; spinophilin (neurabin II)	18	10116	SP	O35274
MIPS	PubMed	10514494	copurification	MI	0025	boolean	1	false	false	TGN38; trans-Golgi network integral membrane protein TGN38 (precursor)	128	10116	SP	P19814	boolean	1	false	false	PPP1R9B; spinophilin (neurabin II)	18	10116	SP	O35274
MIPS	PubMed	10514494	coip: coimmunoprecipitation	MI	0019	boolean	1	false	false	TGN38; trans-Golgi network integral membrane protein TGN38 (precursor)	128	10116	SP	P19814	boolean	1	false	false	PPP1R9B; spinophilin (neurabin II)	18	10116	SP	O35274
MIPS	PubMed	8903513	coip: coimmunoprecipitation	MI	0019	boolean	0	false	false	GNAI2; Guanine nucleotide-binding protein G(i), alpha subunit (G(i) alpha-2)	131	9606	SP	P04899	boolean	1	false	false	IL8RA;CXCR1; Interleukin-8 type A receptor	132	9606	SP	P25024
MIPS	PubMed	10504303	cross-linking studies	MI	0030	boolean	0	false	false	FBN1;FBN; fibrillin 1 (precursor)	133	9606	SP	P35555	boolean	0	false	false	FBN2; fibrillin 2 (precursor)	134	9606	SP	P35556
MIPS	PubMed	9353307	copurification	MI	0025	boolean	1	false	false	GR; Glucocorticoid receptor (GR)	135	9606	SP	P04150	boolean	0	false	false	HNRPU; Heterogenous nuclear ribonucleoprotein U (nRNP U)	136	9606	SP	Q00839
MIPS	PubMed	9353307	coip: coimmunoprecipitation	MI	0019	boolean	1	false	false	GR; Glucocorticoid receptor (GR)	135	9606	SP	P04150	boolean	0	false	false	HNRPU; Heterogenous nuclear ribonucleoprotein U (nRNP U)	136	9606	SP	Q00839
MIPS	PubMed	9353307	coip: coimmunoprecipitation	MI	0019	boolean	0	false	false	HNRPU; Heterogenous nuclear ribonucleoprotein U (nRNP U)	136	9606	SP	Q00839	boolean	1	false	false	GR; Glucocorticoid receptor (GR)	135	9606	SP	P04150
